Strike,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,BDTE,Mid,2997_g,3007_g,3017_g,3027_g,3037_g,3047_g,3057_g,3067_g,3077_g,3087_g,3097_g,3107_g,3117_g,3127_g,3137_g,3147_g,3157_g,3167_g,3177_g,3187_g,2997_GEX,3007_GEX,3017_GEX,3027_GEX,3037_GEX,3047_GEX,3057_GEX,3067_GEX,3077_GEX,3087_GEX,3097_GEX,3107_GEX,3117_GEX,3127_GEX,3137_GEX,3147_GEX,3157_GEX,3167_GEX,3177_GEX,3187_GEX,Strike
1880.0,2.25,-0.2,1.65,4.949999999999999,102,1.5948805618412774,-0.014282133419096787,0.0,836,36,3.3,8.966445808056278e-05,8.620784530677383e-05,8.287562636155599e-05,7.966360016098406e-05,7.656699274605216e-05,7.35835725684808e-05,7.070858343283248e-05,6.793844153918371e-05,6.527058005190156e-05,6.270099772720528e-05,6.022640608449592e-05,5.784381418294515e-05,5.555000459622761e-05,5.334207742180297e-05,5.1217183827390045e-05,4.917193763276373e-05,4.72044714427966e-05,4.531143460440035e-05,4.349029358863277e-05,4.1738674738667214e-05,-0.01146683915236757,-0.011065682080312556,-0.010677301488012603,-0.01030135196621984,-0.0099373448066995,-0.009585193116120827,-0.009244401740517993,-0.008914657382820046,-0.00859577127044453,-0.00828735998912844,-0.00798913095057241,-0.007700787745238635,-0.007422076851805848,-0.007152679814550034,-0.006892364140726137,-0.006640795298419988,-0.00639782173941672,-0.006163097887862178,-0.005936388319284447,-0.0057174529606465185,1880.0
1890.0,6.75,0.0,1.75,5.0,0,1.5840773154963979,-0.014673162765632686,0.0,539,36,3.375,9.25474319402042e-05,8.897318437561808e-05,8.552706987074998e-05,8.22050294502219e-05,7.900295972973481e-05,7.591740791568213e-05,7.29445615021973e-05,7.008033708899575e-05,6.732129298470113e-05,6.46644826574061e-05,6.210598035849557e-05,5.96425508980758e-05,5.7271016817850295e-05,5.498841826323542e-05,5.279174652983443e-05,5.0677890772732326e-05,4.864384006708633e-05,4.6687300692127565e-05,4.48052461798909e-05,4.299527844864315e-05,-0.007504573746218934,-0.007239339993604155,-0.006982596353761306,-0.006734117313674126,-0.006493665034817742,-0.006261058271213482,-0.006036070500504476,-0.005818460876118703,-0.005608032769507165,-0.005404622486163246,-0.005207990501896909,-0.005017941200524012,-0.004834290027353694,-0.004656857141175141,-0.004485464832985286,-0.004319915279678899,-0.004160021036107241,-0.004005650597293631,-0.0038566106803383793,-0.0037127523170490395,1890.0
1900.0,69.41,0.73,55.0,65.5,660,11.28492294506663,-0.19185404752519591,0.0006000000000000001,28765,427,60.25000000000001,0.0008641978554990715,0.0008363874870465082,0.000809462115669568,0.0007833968984627404,0.000758165741299166,0.0007337407498253512,0.0007100983839825048,0.0006872134439284139,0.0006650657327633702,0.0006436280985955278,0.000622880267642234,0.0006028027219051602,0.0005833721483661236,0.0005645680609123183,0.0005463704280672665,0.0005287627208305778,0.0005117229830153835,0.0004952348355014013,0.00047928020399656823,0.00046384303384328085,-0.6478709305336918,-0.6315382756053263,-0.6155909270969856,-0.6000197355389603,-0.5848191410250405,-0.5699794928934894,-0.5554930826113346,-0.5413550078028536,-0.5275577894060601,-0.5140926717841355,-0.500953209815814,-0.4881333665571047,-0.4756265372034024,-0.46342613975601804,-0.4515222205715943,-0.43991246847639304,-0.4285880141236966,-0.41754348304257305,-0.4067719343615277,-0.3962694093791185,1900.0
1910.0,5.0,-0.2,1.8,5.2,300,1.5607710881072254,-0.015383222759679516,0.0,815,36,3.5,9.818861279597968e-05,9.437457482164291e-05,9.0697498400516e-05,8.71533556434656e-05,8.373763460411965e-05,8.044655164241021e-05,7.72756658662388e-05,7.422164882697757e-05,7.12797376678509e-05,6.844751654355719e-05,6.572000277316192e-05,6.309473388199649e-05,6.056763091066841e-05,5.813580283842157e-05,5.5795876807707145e-05,5.3544593203724844e-05,5.1378954424308176e-05,4.9295965087736704e-05,4.7292931792952686e-05,4.536672593147273e-05,-0.012075593461549072,-0.011646799795881346,-0.011231723645921399,-0.010830037320554986,-0.010441359941237849,-0.010065363436786434,-0.009701658187311057,-0.009349978653979685,-0.009009869775816748,-0.008681172262428039,-0.00836338316515417,-0.008056321497660335,-0.00775959973322915,-0.007472965344118564,-0.00719611184737845,-0.006928735016398235,-0.006670551641928535,-0.006421281953580271,-0.0061806810209341645,-0.005948448883249524,1910.0
1920.0,2.8,0.275,2.0,5.2,436,1.5512425017340932,-0.015876486024546388,0.0,427,36,3.5999999999999996,0.00010163310193433972,9.768253317332665e-05,9.387401522786831e-05,9.020278302074303e-05,8.666453332750734e-05,8.325506950512818e-05,7.99703148146591e-05,7.680625024875098e-05,7.375845934021186e-05,7.082399111624227e-05,6.799831586690175e-05,6.527806073464149e-05,6.266016594480561e-05,6.014043485436105e-05,5.7715769941069084e-05,5.538356884216e-05,5.313966822129146e-05,5.0981661114946064e-05,4.8906210192711796e-05,4.6910535456134994e-05,-0.006511434106024616,-0.006279363910889124,-0.006054758264863125,-0.005837397542925782,-0.005627090369136223,-0.005423651037668176,-0.005226896554645588,-0.0050366385017919235,-0.0048526724692075085,-0.004674870425369626,-0.004503010682776587,-0.004336939009745855,-0.00417651656746898,-0.004021530336983492,-0.003871839628810436,-0.0037273256657497367,-0.003587766493495348,-0.0034530615993284552,-0.0033230338981644625,-0.0031975511388691036,1920.0
1925.0,57.199999999999996,-1.0499999999999998,49.95,60.95,612,5.177741420654505,-0.16641024879472388,0.0006000000000000001,5542,323,55.45,0.0006658002993376044,0.0006468818680716026,0.0006284690412527993,0.000610550929813769,0.000593112985391997,0.0005761469390463958,0.0005596398455764984,0.0005435801408992802,0.0005279585657547159,0.0005127634850055074,0.0004979855128262045,0.0004836153588705372,0.0004696397182257783,0.00045605095921885663,0.0004428380839804902,0.00042999369398444287,0.0004175071666168151,0.0004053697688632951,0.0003935715153779995,0.0003821054650465783,-0.12346109704518016,-0.12006917341380552,-0.11676258257166827,-0.11353987795743103,-0.11039896464451315,-0.10733837516900868,-0.10435658121183966,-0.10145136166440194,-0.0986216062624603,-0.09586531634709106,-0.09318135513398995,-0.09056794539031521,-0.08802326865046473,-0.08554590975255283,-0.08313412865984016,-0.08078693616890753,-0.07850245366781472,-0.07627936078823483,-0.07411597276340776,-0.07201152819069745,1925.0
1930.0,5.25,-0.225,1.95,4.25,300,1.5060027748905247,-0.014237566614760944,0.0,454,36,3.0999999999999996,9.655120258855732e-05,9.264601974479092e-05,8.888722868860555e-05,8.526946038145411e-05,8.178832056060514e-05,7.84392173436288e-05,7.521759659567806e-05,7.211934605066972e-05,6.914019134995897e-05,6.627610016352037e-05,6.352310011337181e-05,6.087709447655243e-05,5.833455940518206e-05,5.589176232945192e-05,5.354522603084888e-05,5.129142888193883e-05,4.9127166779072695e-05,4.704904910113328e-05,4.50538850671478e-05,4.313874812922336e-05,-0.00627069995862417,-0.006031636799769036,-0.005800841507405563,-0.0055780420825717325,-0.005363015111162771,-0.005155546017945544,-0.004955388367166247,-0.004762345315285632,-0.004576181015166103,-0.004396702253980589,-0.00422369696428837,-0.004056949374578788,-0.0038962814356264808,-0.003741480741696001,-0.0035923879620027854,-0.003448788636850164,-0.003310529319082489,-0.0031774082867492837,-0.003049272373141232,-0.0029259543196922255,1930.0
1940.0,2.85,0.175,2.0,5.4,536,1.5262457112964434,-0.016528681226612996,0.0,462,36,3.6999999999999997,0.00010738452793646047,0.0001031783680716103,9.912371812248466e-05,9.521595512040903e-05,9.145041168778789e-05,8.78224293288099e-05,8.432792242274445e-05,8.096237902321946e-05,7.77217223912885e-05,7.460174034079614e-05,7.159854265026411e-05,6.870821245286152e-05,6.5926810677297e-05,6.325063139911435e-05,6.067622848604515e-05,5.820025128500106e-05,5.5819187050332175e-05,5.35294786274676e-05,5.132841041088909e-05,4.921252072520588e-05,-0.007510210825786067,-0.00724157727897401,-0.006981532927494261,-0.006729882079512084,-0.006486390181110302,-0.006250849210132525,-0.006023043466854006,-0.005802771109082005,-0.0055898158498610675,-0.0053839674329834155,-0.005185035181296316,-0.004992827942350786,-0.004807133417304321,-0.004627751757927179,-0.004454524489927003,-0.004287277611823237,-0.004125811135380131,-0.003969948084096675,-0.003819534923609646,-0.0036743967632142382,1940.0
1950.0,64.81,2.1,57.849999999999994,66.15,135,7.547115827485017,-0.1935743476315449,0.0006000000000000001,19683,367,62.0,0.0008356582492652365,0.0008100062121041418,0.0007851178041029527,0.000760969343094331,0.0007375389454722381,0.0007148103237097914,0.0006927617457463953,0.0006713750222431258,0.000650631324372597,0.000630514958577244,0.000611005970263534,0.0005920880769005876,0.0005737426089780229,0.0005559566373936065,0.0005387127016698301,0.0005219934628986067,0.0005057856533596805,0.000490073818470993,0.0004748435564194686,0.00046007950643689455,-0.4972720243078856,-0.4847399998529117,-0.47250946481037537,-0.46056976967481744,-0.44891532812411006,-0.43753840590475374,-0.42643630662716303,-0.4156028106305607,-0.40503022595534066,-0.39471635852585624,-0.38465240532248357,-0.3748352965911777,-0.3652581491788591,-0.3559162374664072,-0.34680500931594355,-0.3379176150028168,-0.32925018541831763,-0.32079839421888723,-0.31255636256721253,-0.30451860120168833,1950.0
1960.0,17.19,0.0,16.85,21.9,0,2.7073233302091206,-0.06640662083826632,0.0002,662,122,19.375,0.0003131028414316006,0.00030311152698914157,0.00029341987950459725,0.0002840167478979083,0.00027489658549484375,0.0002660520426189805,0.00025747566301248526,0.00024915860485918984,0.00024109595653243332,0.00023328058373905947,0.0002257045927933632,0.0002183629432828127,0.0002112481567451141,0.00020435356740122756,0.00019767382175572834,0.00019120342864553663,0.0001849341035864427,0.0001788625869636462,0.000172982332902194,0.00016728715968028496,-0.016169940513698133,-0.015718897717960534,-0.01527925998561841,-0.014850645118943628,-0.014432929694899066,-0.014025891218595099,-0.013629303714169705,-0.013242861301998142,-0.012866468404062914,-0.01249989432690568,-0.01214286424127442,-0.01179527959529958,-0.011456849814066361,-0.011127368935375026,-0.010806669626801435,-0.010494612867544051,-0.010190834252479686,-0.009895307733921888,-0.009607789043674986,-0.009328051423995731,1960.0
1970.0,26.35,0.8,16.0,24.15,243,2.693720947242829,-0.06872655397418548,0.0002,707,122,20.075000000000003,0.00032339482647358864,0.000313097854309774,0.0003031052742130669,0.00029341272522742656,0.0002840075419285881,0.0002748880900682593,0.00026604215275227716,0.0002574645474595627,0.0002491492390177541,0.0002410865462820766,0.0002332710180574793,0.00022569548008277707,0.00021835458330343727,0.0002112401364939842,0.00020434611114339418,0.00019766799752574116,0.00019119805516609745,0.00018493117703854978,0.00017886018444102092,0.0001729808496442331,-0.013490309626013273,-0.013028906903600035,-0.012581656284209597,-0.012148345983076236,-0.011728427903875183,-0.01132179264978239,-0.01092789308580322,-0.010546500289894123,-0.010177332726363009,-0.009819943592573654,-0.009474107776544782,-0.009139438188782822,-0.008815740527246652,-0.008502606435868199,-0.008199759749118796,-0.007906955277883432,-0.00762385374880914,-0.007350238894848759,-0.007085730994007776,-0.006830158058956481,1970.0
1975.0,72.37,-0.3,57.55,68.7,30,6.012702517529987,-0.1915312877201869,0.0006000000000000001,6721,329,63.125,0.0007806897533990664,0.0007579975375149317,0.0007359375220339359,0.0007144939312420107,0.0006936500515641875,0.0006733925184132517,0.000653706466458015,0.0006345731567991564,0.0006159843568553924,0.0005979216913254426,0.0005803708050255985,0.0005633183375319817,0.0005467519614832383,0.0005306579270447642,0.0005150248152951953,0.0004998410199630321,0.0004850924281707414,0.0004707679812643306,0.00045685480676294077,0.0004433423410332704,-0.17228655631813694,-0.16813091470073738,-0.16407392022484624,-0.1601128077498074,-0.15624579040980474,-0.15247042084801898,-0.14878478065291018,-0.14518586707724224,-0.14167297573177695,-0.13824328498556643,-0.1348952602907671,-0.1316261908732841,-0.12843441222794572,-0.12531831136823424,-0.1222764733836918,-0.11930693942395548,-0.11640796939414982,-0.11357801625018782,-0.11081487464543283,-0.10811713822436893,1975.0
1980.0,27.299999999999997,0.0,16.549999999999997,24.75,0,2.6772831419884513,-0.07075439798955863,0.0002,1168,122,20.650000000000002,0.00033311110314571124,0.00032250743409178995,0.0003122172831382386,0.0003022332695223895,0.00029254910494103115,0.0002831554724025409,0.00027404508884387724,0.000265209472161132,0.00025664254721391444,0.0002483386030149859,0.00024028747880322499,0.00023248263314457063,0.00022492006479524207,0.00021759012813760137,0.00021048827569813966,0.0002036068957878001,0.00019694244457468812,0.00019048389532372312,0.00018422877001711413,0.0001781710023962546,-0.02226656343687594,-0.021485644873234563,-0.020729243418201815,-0.01999669205540089,-0.01928754330810767,-0.01860103357268983,-0.017936626485380636,-0.01729376380564851,-0.01667182187984384,-0.01607031209735732,-0.015488602338293855,-0.014926138448431159,-0.014382457595722542,-0.013856936398680242,-0.01334916806729991,-0.012858539130325086,-0.012384617315294832,-0.011926865407572151,-0.011484793638419477,-0.011057983839233065,1980.0
1990.0,18.15,-1.0,18.450000000000003,23.9,1,3.6218077114112672,-0.07354410856002386,0.0002,1491,128,21.175,0.00035886892124636915,0.00034688723227205287,0.00033529422349687366,0.00032407651617827327,0.00031322526683474905,0.00030272763740235575,0.00029257229638979254,0.0002827487802226081,0.0002732468901145424,0.0002640579094270734,0.00025517033208632967,0.00024657649061454734,0.00023826490808120937,0.00023022822065454918,0.00022245714464963484,0.00021494360694096493,0.0002076793380323405,0.00020065584707684714,0.00019386644831143052,0.00018730251363785477,-0.02582301885854843,-0.024963665057567086,-0.024132550900036076,-0.023328692086377056,-0.022551351611342363,-0.02179962511871369,-0.021072689620018514,-0.020369750795703384,-0.019690038403598672,-0.019032913135214324,-0.01839752852793647,-0.01778328045395075,-0.017189402292467987,-0.01661525564280339,-0.016060214077968787,-0.01552365079834618,-0.015004995519177958,-0.014503581152643788,-0.014018946838382132,-0.013550441977880315,1990.0
2000.0,72.76,3.9450000000000003,70.85,79.2,17383,11.762393210025033,-0.24390804776944913,0.0007000000000000001,95542,414,75.02499999999999,0.0011487538587040547,0.0011101447960903954,0.0010728217969546705,0.0010367563518798306,0.0010018955848289934,0.0009682167101399131,0.0009356661978543457,0.0009042183102270229,0.000873830787173624,0.0008444719035161086,0.0008161059150690875,0.0007887034197961995,0.0007622289907582847,0.0007366541884823441,0.0007119497796859164,0.0006880819171384278,0.0006650288210396926,0.0006427579749002099,0.0006212482610290504,0.0006004679511950606,-2.6031297142714815,-2.5347449432265394,-2.4680558278208853,-2.4030443117282863,-2.3396395836194053,-2.2778664033109832,-2.2176273073693693,-2.1589261696889435,-2.1017109635891607,-2.0459611844213352,-1.9916317012677025,-1.9386970196033158,-1.8871252694028682,-1.8368876373352498,-1.7879545414372697,-1.7402726250968965,-1.6938407324888467,-1.6486109426900495,-1.604573762434966,-1.561669273528731,2000.0
2010.0,49.49999999999999,0.0,49.5,57.25,0,4.671086629601846,-0.16021942662596267,0.0004,2081,252,53.375,0.0006487124737386551,0.0006297831345314364,0.0006113914358119032,0.0005935250280142412,0.0005761658877778686,0.0005593028029604596,0.0005429229457676321,0.0005270107480970232,0.0005115552442758187,0.0004965429328818161,0.0004819641000186614,0.0004678058820872799,0.00045405432524958655,0.00044070092991566057,0.0004277332757429697,0.00041514229554007187,0.0004029153125029161,0.00039104312149484954,0.0003795158616537453,0.0003683244388652529,-0.040970617862945424,-0.039610400796946,-0.038293889244360724,-0.03701977201334783,-0.035786743648070996,-0.034593706231091925,-0.03343947276618797,-0.03232274194659368,-0.03124247265003799,-0.030197652121874086,-0.029187157637510452,-0.028209910423688367,-0.02726483862008733,-0.026351048280373934,-0.025467457893694423,-0.024613280940282145,-0.023787529757284483,-0.02298919507399111,-0.02221753341880439,-0.021471680544765448,2010.0
2020.0,42.42,0.0,33.8,44.099999999999994,0,4.098643402605074,-0.12260594128172264,0.00030000000000000003,1259,190,38.95,0.000530499577044985,0.0005141870151881278,0.0004983645018885596,0.0004830163441438273,0.0004681305804110636,0.00045369489887203684,0.0004396937042239202,0.0004261171612784942,0.00041295115577044683,0.0004001857620283822,0.0003878080584440724,0.0003758062325220912,0.000364171011679737,0.0003528899852889289,0.000341953765026215,0.0003313525891168734,0.00032107696543159925,0.0003111148312584522,0.0003014586645588846,0.00029209874685687254,-0.03064339805701516,-0.029677638114072865,-0.02873960179441315,-0.02782861398251052,-0.02694410961930155,-0.026085421644069517,-0.025251902090708652,-0.02444304687970353,-0.02365815331017504,-0.02289668293868427,-0.02215802246563464,-0.02144155360537678,-0.020746788355986145,-0.020073120504469882,-0.019419999054649997,-0.018786937068658513,-0.018173374968454517,-0.01757869160986565,-0.01700250935515525,-0.0164442465646934,2020.0
2025.0,74.39,-0.07500000000000018,64.5,80.35,80,5.840556347114508,-0.2204513891032045,0.0006000000000000001,11933,329,72.425,0.0008992147337849588,0.0008731380635174091,0.0008477866508815879,0.0008231339676534333,0.0007991696310272189,0.0007758749553943289,0.0007532311388502855,0.0007312218769373047,0.0007098284504625241,0.0006890442183493661,0.000668842936868419,0.0006492118087564336,0.0006301419813725673,0.0006116093712038584,0.0005936055208488611,0.0005761195832898469,0.000559128085358962,0.0005426238317007837,0.0005265958755162892,0.0005110259486407198,-0.3039068117030941,-0.2961606778423605,-0.28862400919588815,-0.2812899498637591,-0.2741539875534178,-0.26720999238012233,-0.26045147403104274,-0.25387391653312713,-0.24746992833143155,-0.24123939621313217,-0.2351721530291191,-0.22926481390552045,-0.22351500624808732,-0.21791471191744724,-0.21246145100964767,-0.20715275696830387,-0.2019801926909983,-0.19694274562553668,-0.19203727746207774,-0.18725668340213875,2025.0
2030.0,83.82,0.325,55.5,66.75,1,5.250304244912444,-0.18777153321958145,0.0006000000000000001,1591,280,61.125,0.0007817374109153619,0.0007585790001707338,0.0007360782450227532,0.0007142195879161761,0.0006929878032524428,0.000672364889875432,0.000652331870465428,0.0006328794949217453,0.0006139866173815456,0.0005956440754517622,0.0005778300141145998,0.0005605370284600397,0.0005437452793577435,0.0005274444006553303,0.0005116182674735903,0.0004962576592715262,0.0004813480708465434,0.00046687291893610094,0.0004528266023262617,0.0004391919619650686,-0.033332432264061684,-0.032178433600289824,-0.031061545825645798,-0.02998083119859851,-0.028935207715592992,-0.027923755625394286,-0.026945411858319612,-0.025999376312714984,-0.02508459777505717,-0.024200361635431766,-0.023345462929099947,-0.022519326505367032,-0.02172094473917896,-0.020949515759324855,-0.020204153744328213,-0.01948425291870251,-0.018788891746007175,-0.018117253791356147,-0.01746876405733533,-0.016842533226262002,2030.0
2040.0,50.25,0.0,41.349999999999994,50.95,0,4.679352780394239,-0.14874729813311172,0.0006000000000000001,1374,218,46.15,0.0006605789676372709,0.0006400474455992011,0.0006201260704941092,0.0006008032749083014,0.0005820607407169831,0.0005638802508256546,0.0005462492294605603,0.0005291514770799921,0.0005125708685271846,0.0004964944885776923,0.00048090672083445085,0.00046579427814830154,0.0004511440124255195,0.00043694352691581173,0.00042317602866326354,0.0004098330118329496,0.0003969008036119881,0.0003843667298331077,0.0003722204137968088,0.0003604493330200409,-0.028355162749178542,-0.027364434358574885,-0.026406203736738743,-0.0254797271320365,-0.02458401891072659,-0.02371807222426564,-0.022881093822064852,-0.022072232551223814,-0.021290549400174774,-0.020535351866971446,-0.01980570253339972,-0.019100857936985627,-0.01842005256002735,-0.017762604487942535,-0.017127617981851917,-0.01651451903824948,-0.015922573082718078,-0.0153510856350256,-0.014799428618096619,-0.014266939664622794,2040.0
2050.0,103.92,0.8399999999999999,77.7,87.55,426,8.851542672997729,-0.26508118835950334,0.0009000000000000002,28950,384,82.625,0.0011972454821984613,0.001158883462526461,0.0011217220285963947,0.0010857263305075193,0.0010508650744034398,0.0010171049774632124,0.0009844101706013575,0.0009527492125793735,0.0009220943888998967,0.0008924152919420614,0.0008636806916872963,0.0008358636763294847,0.0008089360939433909,0.0007828688317057519,0.0007576372046402824,0.000733215898274242,0.0007095787904476403,0.0006867017393608066,0.0006645616630607254,0.000643134721589611,-0.8540586679076027,-0.8315232474134451,-0.8095628029876396,-0.7881620538591967,-0.7673122129208556,-0.7470009437789074,-0.7272085521437719,-0.7079241326638834,-0.6891399553551043,-0.6708407999885845,-0.6530154603611994,-0.6356535585479588,-0.6187423906511639,-0.6022680880920163,-0.5862243478902646,-0.570598763867097,-0.5553802670451524,-0.5405582956271986,-0.5261248767422331,-0.5120676452825881,2050.0
2060.0,59.57,0.0,41.15,56.650000000000006,0,4.616927367646602,-0.15761649033471797,0.0006000000000000001,2681,218,48.900000000000006,0.0006996431567429795,0.000677917231795,0.0006568404076201517,0.0006363912757878509,0.0006165543997571632,0.0005973142347404092,0.0005786524340245514,0.0005605539185604691,0.0005430025140640282,0.0005259833915638445,0.000509481375976506,0.0004934816288937327,0.0004779692863721152,0.00046293209293724047,0.0004483559329360176,0.0004342267072299233,0.00042053057508484315,0.0004072577459990345,0.0003943945860174214,0.00038192777565559943,-0.05903724745872019,-0.057089414103075276,-0.055205360430093164,-0.05338313233735298,-0.05162065967090179,-0.0499162239087142,-0.04826793522169573,-0.04667410809772268,-0.04513283219966446,-0.04364245116549045,-0.04220141068687322,-0.04080808785813117,-0.03946089531281194,-0.038158365541967804,-0.036899085991561054,-0.03568157686801306,-0.03450437978780799,-0.03336638082345854,-0.03226614221411246,-0.031202427797047447,2060.0
2070.0,63.8,0.0,37.85,44.650000000000006,0,3.9966875697939406,-0.13204629267026674,0.0005,2329,181,41.25,0.000590908672548629,0.0005722123291862502,0.0005540891645505752,0.0005365257355061104,0.0005195063601526329,0.0005030128141791934,0.00048703418575879454,0.0004715511539576944,0.00045655242641995386,0.0004420202778798732,0.0004279432760934121,0.0004143090301389485,0.00040110038124208103,0.0003883082325129017,0.0003759186770202483,0.0003639203963179405,0.00035230118849982617,0.00034104977245097423,0.0003301533084421049,0.00031960367241623544,-0.03791610988756594,-0.03648189407205543,-0.03510538780546202,-0.03378437090975844,-0.032516640845208444,-0.03129985431864751,-0.030132180446316548,-0.029011394481413738,-0.027935700891208615,-0.026903082132331974,-0.02591183571395092,-0.02496030866603552,-0.024046662999639812,-0.023169489187574638,-0.022327169166398736,-0.02151829878656039,-0.02074144628056609,-0.019995281621987313,-0.01927843961490265,-0.01858979719852627,2070.0
2075.0,92.45,1.175,76.5,87.05,156,5.66148092623848,-0.2513311899654577,0.0008000000000000001,45645,329,81.775,0.0010317737980658492,0.0010018468216133058,0.0009727398425640743,0.0009444380560941212,0.0009169187314972405,0.0008901620762724605,0.0008641506177298197,0.0008388657840585623,0.0008142876101180363,0.0007904002780056985,0.0007671828980426731,0.0007446225064322576,0.0007226982973174145,0.0007013958311374857,0.0006806966507122425,0.0006605894820044256,0.0006410545744239826,0.000622076020417861,0.0006036432463607522,0.0005857385607099808,-0.7510365750471998,-0.724995659022398,-0.7000358927004885,-0.6761112851086213,-0.6531751491263499,-0.6311827315336498,-0.6100927751254308,-0.5898632036224084,-0.5704522436370291,-0.5518307474177667,-0.53395364479471,-0.5167910928176321,-0.5003090577756787,-0.4844764162690427,-0.4692632143732053,-0.45464432932119303,-0.4405857694894174,-0.42706553608996334,-0.4140599171726905,-0.40154370006917645,2075.0
2080.0,65.19999999999999,0.0,45.05,54.05,0,4.554758260269981,-0.16265584869914335,0.0006000000000000001,1986,218,49.55,0.0007372742866218474,0.000714100266141493,0.0006916181971572399,0.0006698142646088812,0.000648668058156332,0.0006281597392243654,0.0006082743575497318,0.0005889934356906323,0.0005703011440871819,0.0005521811280440048,0.0005346153655882979,0.0005175904677079401,0.0005010879472466812,0.0004850983567616929,0.000469601640629147,0.0004545850212922531,0.00044003568872019727,0.00042593880283936514,0.00041228283981231684,0.00039905434484621694,-0.052147512658045014,-0.050383903038789195,-0.04867464322512671,-0.04701895573342423,-0.04541505638315024,-0.04386170822460794,-0.04235768313163457,-0.040901718052510576,-0.03949236576225212,-0.03812858668228564,-0.03680890105816034,-0.03553231673540663,-0.03429744503261805,-0.03310338587323711,-0.03194860078185282,-0.030832216642808608,-0.029753052413857756,-0.028709994538543365,-0.027702101060063794,-0.02672814187742742,2080.0
2090.0,94.65,0.025,64.80000000000001,77.25,28,5.055742493261446,-0.22005637241873793,0.0007000000000000001,943,280,71.02499999999999,0.0009227107816700553,0.0008953037400338815,0.0008686733365959043,0.0008428047426622953,0.00081767099591179,0.0007932622830830738,0.0007695508558169806,0.0007465212531476695,0.0007241614785602479,0.0007024439147018668,0.0006813607111855191,0.0006608863045709512,0.0006410093067454881,0.000621715407211898,0.0006029835200593858,0.0005848017792242644,0.000567154490038746,0.0005500251307188897,0.0005334029699877174,0.0005172681327714201,-0.023906765721566192,-0.02309047983838597,-0.02230064417136768,-0.021536615345781995,-0.020797464211664896,-0.020082712370829092,-0.01939149283203262,-0.01872316210054642,-0.01807714951845052,-0.01745264796991325,-0.016849170210014752,-0.016265914056530772,-0.01570237783067696,-0.015157983333871278,-0.014632046237662816,-0.014124044954606174,-0.013633434880139239,-0.013159604070061032,-0.012702105499806646,-0.01226031718599585,2090.0
2100.0,90.38000000000001,1.1049999999999998,91.9,100.9,2629,10.151160759564645,-0.3192202407295161,0.0010000000000000002,58501,407,96.4,0.0015229713501430098,0.0014719399865636973,0.001422569265163709,0.0013748166916016658,0.0013286300892811909,0.0012839633112271542,0.0012407732352670564,0.0011990158543806473,0.0011586445619604646,0.0011196174007355175,0.0010818925252897849,0.001045427957535594,0.0010101867950473853,0.0009761279767817044,0.0009432181935498107,0.0009114137466958994,0.0008806801807259568,0.0008509885299212705,0.0008222976886906874,0.0007945789780305912,-1.8256956436007188,-1.775286326426873,-1.7262844786007312,-1.6786581470084765,-1.632363479624414,-1.5873715366445613,-1.5436395215548553,-1.5011408220881797,-1.4598330241257975,-1.4196898292171878,-1.3806729316746673,-1.3427535665083872,-1.3059033583594057,-1.270083897556237,-1.2352800465038887,-1.2014465018760676,-1.1685597087517299,-1.1366037021435011,-1.105534062072531,-1.0753378412726426,2100.0
2110.0,60.449999999999996,0.07499999999999998,53.39999999999999,60.7,206,3.820872389398756,-0.1713657751286568,0.0005,2106,209,57.050000000000004,0.0007018967596028602,0.0006809856567535633,0.0006606914954021548,0.000640994920475535,0.0006218762887977292,0.0006033238297842303,0.0005853198548066985,0.0005678513753659686,0.0005508983341728779,0.0005344505321636106,0.0005184902368560174,0.0005030062941169255,0.00048798559720841794,0.00047340865116929365,0.00045927147362956333,0.0004455522747970342,0.00043224505419381387,0.0004193351635373155,0.0004068124125067296,0.00039466413886968255,-0.040784452773108604,-0.03918719260470849,-0.03765397740847737,-0.036182359832847344,-0.034769847746193905,-0.033414314556654,-0.03211341924771283,-0.030865171186475637,-0.02966731893697866,-0.028517983622743326,-0.027415169833843674,-0.02635706371421584,-0.025341927913348355,-0.02436777487558006,-0.023433278076874064,-0.022536494622094255,-0.02167606266914668,-0.020850440066401826,-0.020058252536101565,-0.019298062554819556,2110.0
2120.0,43.7,0.75,43.15,50.400000000000006,2,3.2388397792292345,-0.13778793446641707,0.0004,738,166,46.775000000000006,0.0005663804658606608,0.0005490248283779309,0.0005322079188463391,0.0005159129567999798,0.0005001271535798324,0.0004848336748741744,0.00047001508796107316,0.0004556596738813923,0.00044175258173684284,0.0004282806473354661,0.0004152275764890412,0.00040258594735664843,0.00039033747095684745,0.00037847256967316056,0.0003669769457759209,0.00035584312968461873,0.00034505618917712866,0.00033460619858205476,0.00032448196726764245,0.00031467466896084595,-0.0206135139377549,-0.01994508212621099,-0.019298367352564072,-0.01867273469961983,-0.01806757765242223,-0.017482308063144825,-0.016916193110453004,-0.016368743027903643,-0.015839370652690976,-0.01532753044628124,-0.014832560882734297,-0.014354131744055143,-0.013891493102063474,-0.013444304923117462,-0.013011921093092155,-0.01259402414548813,-0.01219002061797736,-0.011799509173777784,-0.011421992667672617,-0.011057132436130337,2120.0
