,Expiration Date,ID,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Flag,Expiry,BDTE,Mid,2997_g,3007_g,3017_g,3027_g,3037_g,3047_g,3057_g,3067_g,3077_g,3087_g,3097_g,3107_g,3117_g,3127_g,3137_g,3147_g,3157_g,3167_g,3177_g,3187_g,2997_GEX,3007_GEX,3017_GEX,3027_GEX,3037_GEX,3047_GEX,3057_GEX,3067_GEX,3077_GEX,3087_GEX,3097_GEX,3107_GEX,3117_GEX,3127_GEX,3137_GEX,3147_GEX,3157_GEX,3167_GEX,3177_GEX,3187_GEX
1107,06/30/2020,SPXW200630C03150000,24.75,-14.7,24.9,25.8,1238,0.24409924539432445,0.3351374153316655,0.0025,4367,3150.0,c,2020-06-30,6,25.35,0.001511294414058284,0.0016836597271918663,0.001860474627690678,0.0020393516564354286,0.002217652124159031,0.002392552698182726,0.002561118606081436,0.002720388181387534,0.0028674617524870882,0.0029995917572023245,0.0031142689849161798,0.0032093061719251637,0.0032829030516268176,0.0033337084204276834,0.0033608583294153505,0.003363997080896297,0.0033432839074976073,0.003299385937793886,0.003233437624317048,0.0031469829764319,1.9779668650459001,2.210909388014117,2.4512197873260697,2.6958003965419195,2.9411786491176954,3.18359019476412,3.4190725940580076,3.643576122196208,3.85308262407629,4.0437283507829775,4.211923919912838,4.354472944404087,4.468667608165808,4.552381870936805,4.604133593413479,4.623124031890669,4.6092581441500755,4.563146104222546,4.486058102883213,4.379854153529493
1108,06/30/2020,SPXW200630C03155000,28.2,-9.05,23.1,24.0,32,0.2427533821619797,0.31893934888405084,0.0024,213,3155.0,c,2020-06-30,6,23.55,0.0014224702304943548,0.001592683949169782,0.0017686230258107116,0.0019480282986705788,0.0021283560869278517,0.0023068352561494976,0.0024805391163340573,0.0026464612545851196,0.002801613554481719,0.0029431091519427355,0.003068264078365246,0.0031746714768132733,0.003260291130402493,0.003323500763485754,0.0033631612694762225,0.0033786497510845948,0.003369858347923582,0.003337213883014556,0.0032816119954759415,0.0032044354725258017,0.09080495188086067,0.10200997352877027,0.11365542974695052,0.12559931935961544,0.13767931138679756,0.14971614564288416,0.16151807207488741,0.17288563902440757,0.1836180325220873,0.19351855037860585,0.20240141501984965,0.2100969011311733,0.21645757475879535,0.22136210070204498,0.22472004601998918,0.22647460932992658,0.22660309173360815,0.22511877062790117,0.2220670118950565,0.21752701362501625
1109,06/30/2020,SPXW200630C03160000,31.58,-3.47,21.4,22.3,418,0.2415058969119856,0.3030074435876884,0.0024,1006,3160.0,c,2020-06-30,6,21.85,0.0013352392969068205,0.001502539417330695,0.0016767542465601082,0.0018557742365032937,0.002037173310043272,0.0022182610770471456,0.0023961453976539815,0.0025678137305362725,0.0027302127847406155,0.0028803504648067246,0.003015382006310574,0.0031327073912734704,0.0032300540553364954,0.0033055479775612184,0.003357780045121217,0.0033858371750739025,0.0033893418560637656,0.003368453818097805,0.003323848289937814,0.003256689353747788,0.4025722445866719,0.454524484408088,0.5089120167243077,0.5651133185578843,0.6224016714657026,0.6799595750773229,0.7368966579511991,0.7922737619824076,0.8451269927078755,0.8944991736167508,0.939466990198511,0.9791721795874792,1.012848696142676,1.0398467216988934,1.059655613755453,1.0719160967497314,1.0764353153030868,1.0731900601367241,1.062322521323523,1.0441343384216566
1110,06/30/2020,SPXW200630C03165000,25.5,-7.45,19.8,20.7,32,0.24036849007727074,0.28739864630438205,0.0024,1070,3165.0,c,2020-06-30,6,20.25,0.0012501548773968807,0.0014138399340168917,0.0015855261281672028,0.001763271821886292,0.0019447919719084439,0.002127501286253164,0.0023085742206774285,0.002485016477038471,0.0026537489183908747,0.0028116985362203195,0.0029558945158214556,0.0030835633424430853,0.003192219182324152,0.003279745186546279,0.003344463763710337,0.0033851853942223897,0.0034012565208740853,0.0033925559961289764,0.0033595114246054436,0.0033030479329454465,0.4008984159287543,0.4549015849300009,0.5118379591688083,0.5711043471189292,0.631977654399396,0.6936271168558327,0.7551323190093662,0.8155053722532379,0.8737176401420932,0.9287293318003974,0.979521368758398,1.0251275496318613,1.0646657494695686,1.097366662221333,1.122599362463248,1.1398900926111109,1.1489410514947451,1.1496320578522299,1.14202895416895,1.1263690725657938
1111,06/30/2020,SPXW200630C03170000,25.64,-5.31,18.3,19.1,13,0.23904090902035469,0.27189088616079715,0.0023,297,3170.0,c,2020-06-30,6,18.700000000000003,0.0011657395138087168,0.0013253661590439947,0.0014940340875568836,0.0016699818239374054,0.0018510809329796984,0.0020348708318351783,0.0022186081416464276,0.002399339731340433,0.0025739731057683457,0.0027393725865465512,0.002892453174752063,0.00303028013348694,0.003150157894538097,0.0032497355206828615,0.0033270625010572985,0.0033806691845938985,0.003409608311244483,0.0034134697557419713,0.0033924155218301166,0.0033471301463805503,0.1037635232896763,0.11836566839528516,0.1338727750121258,0.15013453893743822,0.1669654639657425,0.1841474673106731,0.20143386714368994,0.2185556161938269,0.23522742281954123,0.25115636228767535,0.266050446221552,0.2796278871298945,0.2916255520710749,0.30180911230330665,0.30997875345475734,0.31597728794033486,0.31969476312638534,0.32107062387811425,0.32009781215177213,0.31681892216248997
1112,06/30/2020,SPXW200630C03175000,18.0,-11.05,16.8,17.7,210,0.23783882575384446,0.25678448616162086,0.0023,6542,3175.0,c,2020-06-30,6,17.25,0.0010842243858277811,0.0012391763393182487,0.0014040876639143107,0.0015773900408078134,0.0017571287713735728,0.0019409924156832403,0.00212635189456023,0.0023103207347219268,0.0024898275619023025,0.0026617103543458143,0.002822802294133453,0.002970033712301756,0.00310053017926748,0.003211717825024607,0.003301396134247625,0.003367816034938187,0.0034097327983317882,0.003426458121680298,0.003417862544097261,0.0033843587488036064,2.1257708808459777,2.437682167674269,2.771277869743683,3.123647765336219,3.49107293146038,3.8690721852219063,4.252468614600922,4.635500066217144,5.011956652696188,5.375365050940828,5.719159476766059,6.036888741604322,6.322419450493739,6.570157840136943,6.775209002164785,6.933549861927999,7.0421531998829465,7.099112056444696,7.103662953758955,7.056169361680346
1113,06/30/2020,SPXW200630C03180000,24.8,-2.4,15.5,16.3,2,0.23678258980086872,0.24214336633487932,0.0022,765,3180.0,c,2020-06-30,6,15.9,0.0010061348598711106,0.0011558821677581932,0.0013163724776887875,0.001486239558090574,0.001663719872979641,0.0018466688711527013,0.0020325949989796754,0.0022187129999906574,0.002402007499568981,0.0025793193891843202,0.0027474347596978532,0.0029031849280158895,0.0030435490572244817,0.003165752850975423,0.0032673619543288623,0.0033463629023344765,0.0034012303729014093,0.0034309758234485344,0.0034351739230942258,0.003413972891053163,0.23067704239007944,0.26589393240133985,0.303819426036811,0.34416180638902283,0.3865328699492965,0.4304502038557744,0.47534368275888633,0.520566646979308,0.5654097463272922,0.6091204600125177,0.6509236169849951,0.6900449612079207,0.7257357944697063,0.7572971511225112,0.7841031554808175,0.8056218101039647,0.8214328479746058,0.8312413831139054,0.8348863878557822,0.8323453676896618
1114,06/30/2020,SPXW200630C03185000,21.27,-4.18,14.2,15.0,12,0.23555105171238183,0.22768706589655352,0.0022,197,3185.0,c,2020-06-30,6,14.6,0.0009295096736749997,0.001073708415511021,0.001229365289567852,0.0013953247979259231,0.001570024137365067,0.0017515012462610002,0.0019374200199706593,0.00212511242381197,0.0023116395553302027,0.002493866162467384,0.002668550216355925,0.0028324408418711755,0.002982381523963795,0.0031154102586583576,0.003228867413440639,0.003320475840951076,0.0033884236927406164,0.0034314188468442808,0.003448739533951084,0.0034402375348463465,0.05487908769247829,0.06360423174720031,0.07306720304893632,0.08320586881743884,0.09393281711200084,0.10513543865793817,0.11667705212069102,0.12839908013547685,0.14012442376149536,0.15166172741767525,0.1628106503950697,0.17336775580516672,0.18313283924084445,0.19191519121284628,0.1995404543964767,0.2058558881880188,0.21073589588024785,0.21408587871272997,0.2158459163374431,0.21599152936403954
1115,06/30/2020,SPXW200630C03190000,19.61,-4.19,13.0,13.7,31,0.23413696156937838,0.2134174562461233,0.0021,1966,3190.0,c,2020-06-30,6,13.35,0.0008544266361099062,0.0009927297872636132,0.0011431338986511719,0.001304700920634616,0.0014760801381186184,0.0016555080240010511,0.0018408205448849913,0.0020294879377047437,0.0022186676851276843,0.0024052689617803935,0.0025860423669143984,0.0027576712113841495,0.0029168804616119814,0.0030605357892454776,0.0031857566540338667,0.003290002545952575,0.003371173420418927,0.003427672439215712,0.0034584551400484997,0.0034630744494279497,0.5034368891476451,0.5868782232613111,0.678040955540533,0.7764382164172092,0.8813293676030636,0.9917158577991945,1.106344560563258,1.2237248066712922,1.3421568358393081,1.4597678350341603,1.5745641331516431,1.6844854036112906,1.7874707640128378,1.8815200781900216,1.9647650814202533,2.0355252331813674,2.092373396392418,2.1341792317082446,2.160144855255041,2.169838471946264
1116,06/30/2020,SPXW200630C03195000,16.9,-5.3,11.8,12.6,14,0.2329054909799627,0.1997316983701758,0.002,181,3195.0,c,2020-06-30,6,12.2,0.0007837112003805657,0.0009157571101425788,0.0010603944256004638,0.0012169017837848628,0.001384148244909511,0.0015605807046625841,0.0017442276067924922,0.0019327249400902247,0.002123355500316393,0.002313113718344084,0.0024987821056754456,0.0026770182159907563,0.002844464788154255,0.002997848618235821,0.003134097568135985,0.0032504437541547304,0.0033445095581896567,0.0034144029825711186,0.0034587650787898383,0.0034768297041409824,0.042512962662484055,0.04984163750659709,0.05790570067486244,0.06667246676125371,0.07608621377820235,0.08606711826863477,0.09651107867076013,0.1072907797817466,0.11825752422797109,0.1292445350783602,0.14007098008111107,0.15054667030720736,0.16047816107865032,0.16967433458894376,0.1779531196894908,0.18514755154728135,0.1911109618212059,0.19572279784902943,0.19889178946120722,0.20055987843446133
1117,06/30/2020,SPXW200630C03200000,11.0,-9.65,10.8,11.5,451,0.23189430330642247,0.18670571260637203,0.002,6189,3200.0,c,2020-06-30,6,11.15,0.0007178334016089138,0.0008433827880516276,0.0009818569601804938,0.001132747287080349,0.0012951410965911236,0.0014677041715316363,0.0016486718923403032,0.001835867280419734,0.0020267322486944295,0.002218375474427603,0.002407650452340704,0.002591230590098803,0.0027657189960450523,0.0029277496693680405,0.0030740944367835255,0.0032017846152143647,0.003308193541329274,0.0033911484820237092,0.003448995116173137,0.003480643684383722,1.3314684754905028,1.569562609828133,1.83334422960227,2.1221004349133827,2.434346298553908,2.7677793545355525,3.1192497954558975,3.484781402965389,3.8596182994821544,4.238304617927453,4.61482379676149,4.982735086143147,5.335379767895166,5.66607481345287,5.968321456204741,6.236046416326868,6.463771182474467,6.646841946426008,6.781570436898384,6.865340989156827
1118,06/30/2020,SPXW200630C03205000,14.3,-4.9,9.8,10.5,28,0.2307424604750153,0.17397744815674798,0.0019,3027,3205.0,c,2020-06-30,6,10.15,0.0006542765085271185,0.0007731551554535088,0.0009052080862659295,0.001050137390379291,0.001207252724455543,0.001375444060869313,0.001553166395495964,0.0017384445261114934,0.0019288927877170181,0.002121760438456022,0.002313989213575951,0.0025022969296628617,0.002683267279479651,0.002853457061746667,0.0030095062086843427,0.0031482557361073304,0.003266846491101205,0.0033628294815457593,0.003434239914668069,0.003479677346263088,0.5935543488960828,0.7037404351262218,0.8266775734292064,0.962212432081265,1.1098273088667083,1.2686090567850048,1.4372285814211325,1.6139386937514617,1.7965859807326534,1.9826470031326089,2.169276724738417,2.353382486852002,2.5317053421387943,2.7009195222511693,2.8577365096297704,2.9990186546230606,3.1218765845274485,3.2237795090303756,3.3026326292341674,3.3568617863589973
1119,06/30/2020,SPXW200630C03210000,12.2,-5.6,8.9,9.6,85,0.22987540994492056,0.16202337949424717,0.0018,440,3210.0,c,2020-06-30,6,9.25,0.0005961851146096819,0.0007083422959297536,0.0008337684542780721,0.0009723607607980966,0.0011236424191096717,0.0012867259036042356,0.0014602903863902839,0.0016425751336868188,0.001831392149043154,0.002024157073066135,0.0022179417769052634,0.0024095444928207144,0.002595578312281077,0.0027725711859716284,0.0029370766441161322,0.0030857878385859294,0.0032156507501213127,0.003323970787505459,0.0034085053712828994,0.0034675441185072486,0.07861773869334954,0.09371935248987384,0.1106810947685055,0.1295067850091769,0.1501500891807872,0.17250876844441265,0.1964207392925843,0.2216622291407688,0.24794852027465447,0.27493720692042695,0.30223449005532643,0.3294040085245342,0.3559783743727251,0.3814725243354644,0.4053988150340615,0.4272828704333164,0.44667961439785125,0.4631886812973107,0.4764681488408939,0.48624677665003446
1120,06/30/2020,SPXW200630C03215000,13.0,-3.55,8.1,8.7,49,0.22890848659127905,0.1504403583934888,0.0017,238,3215.0,c,2020-06-30,6,8.399999999999999,0.000540805785709253,0.0006461900659004982,0.000764855032642231,0.000896886742651759,0.0010420178808701053,0.001199583374855706,0.0013684916444489659,0.0015472062653287821,0.0017337478563916875,0.0019257175054576692,0.002120336173305759,0.002314507412393141,0.0025048973739671965,0.002688029958619609,0.002860395547088501,0.0030185639943169917,0.003159302188748825,0.0032796856075378855,0.0033771999952136866,0.0034498320644615887,0.03857491956654102,0.046245625970274595,0.05492010967686234,0.06461405284616362,0.07531767764001973,0.08699210692781101,0.09956679917851563,0.1129377024551683,0.1269668632679899,0.14148362055647823,0.15628701086372485,0.17114995382127063,0.18582480972880688,0.2000501783983637,0.21355884778295572,0.2260862171847506,0.23737922483514495,0.24720499079392508,0.2553588723580944,0.2616718319886502
1121,06/30/2020,SPXW200630C03220000,10.88,-4.42,7.3,7.9,23,0.22784837887908577,0.13924543845145188,0.0017,764,3220.0,c,2020-06-30,6,7.6,0.0004882358051183644,0.0005868254282503926,0.0006986238787476395,0.0008238989890330117,0.0009625862107398575,0.001114244119193586,0.0012780106262155755,0.0014525822589206427,0.0016362016896920295,0.0018266694468138667,0.0020213792684131704,0.0022173596470054235,0.0024113593077856876,0.0025999203145943284,0.0027794995105523412,0.0029465640594139586,0.0030977252407637934,0.0032298438412681207,0.003340142278318581,0.0034263177894899854,0.11179174288659599,0.13481422239401827,0.16103196570267642,0.19053718712094359,0.22334579820209474,0.2593857799023702,0.29848551620365343,0.34036733181157425,0.38464287457753343,0.43081414368882065,0.4782801658026549,0.526345302735983,0.5742382119249142,0.6211282429334658,0.6661537532956457,0.7084447540561455,0.747155219900975,0.781489140020625,0.8107286861918652,0.8342631543459901
1122,06/30/2020,SPXW200630C03225000,9.8,-4.35,6.6,7.2,325,0.22720159036813894,0.1289958437509231,0.0016,3652,3225.0,c,2020-06-30,6,6.9,0.0004418434540465199,0.0005338775066476842,0.0006389116635752146,0.0007573664717597239,0.0008893600766946008,0.0010346536782890325,0.0011926074972024026,0.001362144952388178,0.001541739038657397,0.0017294089804664736,0.001922744372606644,0.0021189393706322335,0.002314864264718608,0.002507137892848732,0.002692232872192335,0.002866574515536513,0.0030266709671877834,0.003169221329812899,0.003291242975933528,0.0033901578078143757,0.48359960456511386,0.5862810007411969,0.7039582377851453,0.8372386428180931,0.9864002891269328,1.1513257795290883,1.3314465686397163,1.5256955173895026,1.7324836092157057,1.9496879528900417,2.174670800380806,2.4043104968872484,2.6350757346743094,2.863102333730552,3.084309206728598,3.2945093721436716,3.489559128894001,3.665484627094173,3.818633066894307,3.9457789073158125
1123,06/30/2020,SPXW200630C03230000,9.65,-3.45,5.9,6.5,49,0.22601349304337526,0.11866367308024373,0.0015,836,3230.0,c,2020-06-30,6,6.2,0.0003952590965639047,0.00048060345481104605,0.0005787188195327531,0.0006901837990014315,0.0008153027097890231,0.0009540480627734382,0.001106007250228913,0.0012703438345695872,0.0014457695662883907,0.0016305308214725756,0.0018224219111573348,0.0020188148841526754,0.002216704757529442,0.0024127911579796546,0.002603564830394589,0.0027854071760202714,0.00295471970446215,0.0031080345763712103,0.0032421365148138648,0.0033541850896767755,0.09903185043680907,0.12081659560836577,0.14596515512513442,0.17465597966066504,0.2069998139570064,0.2430238997918277,0.2826569641062022,0.32571768359624365,0.37190571507724,0.4207963067960563,0.4718417990802166,0.5243774758472135,0.577631585762731,0.630745108703799,0.6827932081784382,0.7328105456134324,0.7798249889441138,0.8228869640815332,0.8611023803523209,0.8936662668348702
1124,06/30/2020,SPXW200630C03235000,9.7,-2.35,5.3,5.8,12,0.22477040249576444,0.1087858768352934,0.0014,730,3235.0,c,2020-06-30,6,5.55,0.0003517788071949468,0.0004305272938154303,0.0005217403142854238,0.0006261406082508358,0.0007442077998298657,0.0008761169278947989,0.0010216807488916402,0.0011803029664747555,0.001350938152455683,0.001532076217003464,0.0017217328718288627,0.0019174745613526056,0.0021164570984666398,0.0023154820993909198,0.002511092880297383,0.0026996574398197026,0.0028774979377033105,0.0030410068418973424,0.0031867612193536843,0.003311669587446886,0.07696251921691766,0.09450547679271892,0.114908608558536,0.13835891634579547,0.16499161343008104,0.19487556438856798,0.2279992976034073,0.2642592114669995,0.30344907874274796,0.34525490757794763,0.3892510893959411,0.4349043227349458,0.4815807646421976,0.5285574143100646,0.575042780680981,0.62019500330722,0.6631510522210426,0.7030534127850885,0.7390768487537257,0.7704632411891054
1125,06/30/2020,SPXW200630C03240000,7.8,-3.35,4.8,5.3,29,0.22468446243661405,0.10061837713211119,0.0013,956,3240.0,c,2020-06-30,6,5.05,0.00031834016867016146,0.00039133647766753654,0.0004763455530021332,0.0005741804676162587,0.000685441341463644,0.0008104537929654043,0.0009492103458796919,0.0011013175305052414,0.0012659532888648073,0.0014418383198488982,0.0016272233782643752,0.0018198994400364654,0.0020172261017137316,0.0022161822421651323,0.0024134410026022124,0.0026054596702351773,0.0027885855047316,0.0029591759798108797,0.003113721938063918,0.0032489646528688354,0.09120866041422769,0.11249718416590458,0.13739006139375087,0.1661570327353541,0.19900911984479827,0.2360796788050301,0.27740596421506325,0.3229120267952954,0.3723943385964183,0.42551128780651126,0.48177723271754397,0.5405632747544793,0.6011035233643867,0.6625081788915352,0.7237841990455961,0.7838608792611979,0.8416207603146403,0.8959355073626369,0.9457033634950989,0.9898854533350487
1126,06/30/2020,SPXW200630C03245000,6.9,-3.35,4.3,4.8,1,0.22411510841898594,0.09242737089700803,0.0013,996,3245.0,c,2020-06-30,6,4.55,0.0002848740587868548,0.0003520823510516635,0.00043084448564378874,0.0005220637877556555,0.0006264618868101479,0.0007445169925013317,0.0008764028014418557,0.0010219317081450185,0.0011805068034220767,0.0013510840402020108,0.0015321526536382635,0.0017217315395612331,0.0019173885412726577,0.0021162809016317397,0.002315216374171314,0.0025107370404953144,0.002699218502044687,0.0028769846949217026,0.003040427429823467,0.0031861339522265553,0.0850352483967467,0.1054476783093903,0.12946583819345614,0.15739659371942238,0.18949544912414493,0.22594691030469516,0.2668446710551722,0.3121727490685248,0.36178897563932105,0.41541132463751923,0.47260964612444306,0.5328022213843084,0.5952594082814286,0.6591139937884839,0.7233782430712309,0.7869684308573,0.8487347079711256,0.9074964886701763,0.9620800192770957,1.0113592070123048
1127,06/30/2020,SPXW200630C03250000,4.3,-5.15,3.8,4.3,512,0.2229950703715538,0.08417488334351297,0.0012,7703,3250.0,c,2020-06-30,6,4.05,0.00025134506642654486,0.00031267357092357173,0.0003850766927548932,0.0004695487842987234,0.0005669352198811595,0.0006778702732468389,0.000802714275049965,0.0009414925461470602,0.001093840809041069,0.0012589602649271114,0.0014355868760418389,0.0016219778409265473,0.001815917878289497,0.002014749194145793,0.0022154215706393643,0.00241456513450089,0.002608584583896345,0.0027937671731592673,0.0029664026257592013,0.0031229115293740506,0.5802524806910975,0.7242433222090588,0.8949163470865773,1.0948460082066431,1.3262888770187262,1.5910320976057757,1.8902372741590103,2.224285649347146,2.5926358149037396,2.993701883230444,3.4247634711947432,3.88191541239979,4.360064405311826,4.852982998391327,5.353413582903807,5.853229679214693,6.3436527696071945,6.815507048985675,7.259508357711088,7.66657947968186
1128,06/30/2020,SPXW200630C03255000,5.5,-3.2,3.4,3.9,34,0.2226892670088691,0.07719473104017549,0.0011,290,3255.0,c,2020-06-30,6,3.65,0.00022471381755373443,0.0002809316901331016,0.00034768716461464066,0.000426025867916735,0.0005168735928151591,0.0006209769809473187,0.0007388397094132415,0.0008706607612651851,0.0010162760233356494,0.001175108166329153,0.0013461285064408912,0.0015278342768709763,0.0017182447731300954,0.0019149207997060103,0.0021150016138449246,0.002315267781938246,0.0025122279545541915,0.002702215979866196,0.0028815076902333203,0.0030464452649425766,0.01953055202504772,0.024498086174676855,0.030420193093628752,0.03739782876333475,0.0455226079400095,0.05487138896744792,0.0655003567586121,0.07743918008920936,0.09068535839030999,0.10519920837428474,0.12089983954897576,0.13766245184890555,0.1553172997775487,0.1736507628797401,0.19240804181631432,0.21129828358303016,0.2300020059232999,0.248179622238851,0.2654819480242665,0.28156161072178776
1129,06/30/2020,SPXW200630C03260000,4.9,-3.1,3.0,3.5,41,0.2218632665129566,0.07017940324096639,0.0011,348,3260.0,c,2020-06-30,6,3.25,0.0001980679881219416,0.00024912629736917324,0.0003101720830178678,0.0003823019456561383,0.00046652315344175577,0.0005636953281928925,0.0006744687031101648,0.000799219157521236,0.0009379873500137137,0.0010904229830188683,0.0012557382467193179,0.0014326765462868707,0.0016194996543816842,0.0018139912771886202,0.0020134854850084594,0.0022149195721965498,0.002414906745684675,0.0026098260086371283,0.0027959401016630636,0.002969509225181355,0.020657619661970772,0.026069472611380817,0.03256546327137877,0.04027153403463934,0.04930571243169091,0.05977177234213026,0.07175240872419053,0.08530193943289355,0.10043931024452846,0.11714152405055776,0.13533794298312252,0.1549061458201031,0.1756697187102283,0.19739780518715477,0.21980737803320946,0.24256824590084847,0.2653103487452029,0.2876331001335117,0.30911801926382765,0.32934114134272363
1130,06/30/2020,SPXW200630C03265000,5.05,-2.3,2.75,3.1,2,0.22168777027957562,0.06419922560723101,0.001,226,3265.0,c,2020-06-30,6,2.925,0.00017665771567809685,0.0002232512258393271,0.0002792670550366694,0.00034582227526058773,0.0004239708750741755,0.0005146486192764144,0.000618612563396681,0.0007363774123803069,0.0008681537266852501,0.0010137879291605145,0.0011727117632531758,0.0013439038681895,0.001525865949147942,0.0017166186250250348,0.0019137200357732809,0.0021143022443936843,0.0023151372374741186,0.0025127175895534037,0.002703359882616496,0.002883320036062287,0.011965415729851991,0.015171751455834158,0.019041600734031272,0.02365777101503186,0.02909974977576613,0.0354398361503363,0.04273882850246258,0.051041411237211065,0.060371583784437625,0.07072813142339829,0.08208067627596892,0.09436651059730394,0.10748840609496746,0.12131378155424419,0.13567547840018965,0.1503738270862165,0.1651808746467509,0.17984575129821323,0.19410178024384092,0.20767458558142946
1131,06/30/2020,SPXW200630C03270000,4.55,-2.2,2.45,2.8,38,0.22145632292901155,0.058575080373635124,0.0009,311,3270.0,c,2020-06-30,6,2.625,0.0001569970239923002,0.00019937267670133707,0.00025060450992153704,0.00031182007864671846,0.00038410838731905983,0.0004684680865452151,0.0005657495849575866,0.000676592886161842,0.0008013647345705976,0.0009400968048467462,0.0010924311188986735,0.0012575748975507395,0.0014342689347301985,0.0016207738884332912,0.0018148768354819822,0.0020139192979939935,0.002214848535686542,0.002414290918295592,0.002608643505652708,0.002794184830179347,0.014633174516143127,0.01864487416795263,0.023513895380074923,0.02935464865777848,0.036279306058156324,0.04439283227677171,0.05378734056579714,0.06453593287579527,0.07668635786531296,0.09025465181707526,0.10521936034962788,0.12151656992806359,0.1390361659831303,0.157619774417971,0.177060654483407,0.1971057053574787,0.21745980932475104,0.2377924454193305,0.2577462389829641,0.2769475853726071
1132,06/30/2020,SPXW200630C03275000,6.4,0.0,2.15,2.5,0,0.22071018280460564,0.05292639109173436,0.0009,2217,3275.0,c,2020-06-30,6,2.325,0.00013734240522644825,0.0001754697842581976,0.0002218770234208023,0.0002777013791144256,0.00034406653970364687,0.00042203451622313537,0.0005125498969693609,0.0006163798116354258,0.0007340499785790655,0.0008657816819024333,0.001011430774688904,0.0011704382130162116,0.0013417895505796196,0.0015239917150466908,0.0017150658759845783,0.0019125667360953003,0.002113621757615647,0.0023149945072020728,0.002513161465600433,0.0027044226946770777,0.09125508728239462,0.11697726506831752,0.14840664059074626,0.18636147993424548,0.23166099897543058,0.28509271419560084,0.347373978267334,0.41910985680277313,0.5007475345322617,0.5925305071356742,0.6944533259121974,0.8062234737224315,0.9272287750640346,1.0565162480072372,1.1927818384620352,1.3343784948496562,1.4793384521453186,1.6254129718752972,1.770122408526328,1.9108312198633772
1133,06/30/2020,SPXW200630C03280000,4.2,-1.45,1.95,2.25,4,0.22093117623291683,0.04843583097446924,0.0008,380,3280.0,c,2020-06-30,6,2.1,0.00012292531048618827,0.0001576597474794994,0.00020013150359154963,0.0002514597563507692,0.0003127683645409718,0.0003851418095557335,0.0004695737176874104,0.0005669091485138722,0.0006777828365223115,0.0008025560926938624,0.0009412559665022968,0.0010935206562479038,0.001258554567229453,0.0014350976051957787,0.0016214109521683895,0.0018152841452234725,0.002014063502642216,0.0022147026434993222,0.0024138355847469484,0.0026078692982878238,0.013999471910030035,0.01801514870549248,0.022944276360756796,0.02892440993400358,0.03609534587821539,0.044594029561220154,0.05454850048887572,0.06607099362269774,0.07925043594320778,0.09414464500954621,0.11077264967378929,0.12910760980056502,0.14907075427005978,0.1705269080349936,0.19328191396418504,0.21708256979069418,0.24161914215797609,0.26653060433456943,0.2914127148041601,0.3158286192384452
1134,06/30/2020,SPXW200630C03285000,3.5,-1.75,1.7,2.05,4,0.22071046143049847,0.04394549670582171,0.0007,231,3285.0,c,2020-06-30,6,1.875,0.00010850826293040683,0.00013985011731998398,0.00017838681115600608,0.00022521944198494737,0.0002814720417854133,0.00034825171746355466,0.00042660084687007327,0.0005174425499188118,0.0006215203884885057,0.0007393360523799686,0.0008710871313155621,0.0010166092900831813,0.0011753259032687424,0.001346210010133575,0.0015277626008725065,0.0017180070521760626,0.0019145093066441632,0.0021144149275897917,0.00231451251053727,0.0025113164348056216,0.007512102998456115,0.009714226894245531,0.012432258513852185,0.015748176695522864,0.019746586649843134,0.02451194090987452,0.030125144023169903,0.036659614543882994,0.04417686123725795,0.052721832094399845,0.06231818313530723,0.07296377698506307,0.08462663841528827,0.09724173000898563,0.11070885854344592,0.12489172526287538,0.1396188458528469,0.1546857329481357,0.16985906428206654,0.18488236253545942
1135,06/30/2020,SPXW200630C03290000,2.56,-2.19,1.6,1.85,4,0.22179121512762665,0.040703011814025025,0.0007,392,3290.0,c,2020-06-30,6,1.725,9.927041397239655e-05,0.00012817580691271147,0.0001638059374253764,0.00020722102422876532,0.00025951409132751735,0.0003217756450180076,0.00039504982396465493,0.0004802842479278979,0.0005782731427039778,0.0006895979565157973,0.0008145666785530636,0.0009531573619270262,0.001104964022502486,0.0012691578321621932,0.0014444576734717884,0.0016291207050045386,0.0018209486452036572,0.002017319120639627,0.002215236118985331,0.0024114035390709887,0.011662526482470681,0.015108646334351716,0.019372738517924537,0.024588515181346523,0.030895256378177468,0.03843365530249886,0.047340558624910045,0.05774284610507863,0.06975038123592547,0.08344852455715923,0.09889034973637045,0.116089229001485,0.13501157603909772,0.1555713364139102,0.17762553788989519,0.20097224005905193,0.2253504070179915,0.25044290647857537,0.27588196188064273,0.30125760869755425
