,Expiration Date,ID,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Flag,Expiry,BDTE,Mid
1014,06/30/2020,SPXW200630C02685000,336.5,0.0,386.3,391.8,0,,0.9995239229056097,0.0,41,2685.0,c,2020-06-30,6,389.05
1015,06/30/2020,SPXW200630C02690000,387.7,0.0,381.6,387.9,0,,0.9995239229056097,0.0,320,2690.0,c,2020-06-30,6,384.75
1016,06/30/2020,SPXW200630C02695000,374.8,0.0,376.7,382.7,0,,0.9995239229056097,0.0,107,2695.0,c,2020-06-30,6,379.7
1017,06/30/2020,SPXW200630C02700000,417.29,0.0,371.8,378.2,0,,0.9995239229084518,-5.684341886080801e-10,1545,2700.0,c,2020-06-30,6,375.0
1018,06/30/2020,SPXW200630C02705000,451.55,0.0,367.0,373.3,0,,0.9995239229084518,5.684341886080801e-10,88,2705.0,c,2020-06-30,6,370.15
1019,06/30/2020,SPXW200630C02710000,360.2,0.0,362.0,368.1,0,,0.9995239229056097,0.0,175,2710.0,c,2020-06-30,6,365.05
1020,06/30/2020,SPXW200630C02715000,354.2,0.0,357.3,363.3,0,,0.9995239229056097,0.0,115,2715.0,c,2020-06-30,6,360.3
1021,06/30/2020,SPXW200630C02720000,376.62,0.0,352.4,358.1,0,,0.9995239229056097,0.0,114,2720.0,c,2020-06-30,6,355.25
1022,06/30/2020,SPXW200630C02725000,315.33,0.0,347.6,354.3,0,,0.9995239229056097,0.0,266,2725.0,c,2020-06-30,6,350.95000000000005
1023,06/30/2020,SPXW200630C02730000,324.1,0.0,342.8,349.5,0,,0.9995239229084518,-5.684341886080801e-10,119,2730.0,c,2020-06-30,6,346.15
1024,06/30/2020,SPXW200630C02735000,319.5,0.0,338.0,344.2,0,,0.9995239229084518,5.684341886080801e-10,153,2735.0,c,2020-06-30,6,341.1
1025,06/30/2020,SPXW200630C02740000,345.5,0.0,333.2,339.9,0,,0.9995239229056097,0.0,199,2740.0,c,2020-06-30,6,336.54999999999995
1026,06/30/2020,SPXW200630C02745000,310.7,0.0,328.4,335.1,0,,0.9995239229056097,0.0,360,2745.0,c,2020-06-30,6,331.75
1027,06/30/2020,SPXW200630C02750000,279.35,0.0,323.6,330.5,0,,0.9995239229056097,0.0,3094,2750.0,c,2020-06-30,6,327.05
1028,06/30/2020,SPXW200630C02755000,314.5,0.0,318.8,325.0,0,,0.9995239229056097,0.0,172,2755.0,c,2020-06-30,6,321.9
1029,06/30/2020,SPXW200630C02760000,366.33,0.0,314.1,320.1,0,,0.9995239229084518,-5.684341886080801e-10,279,2760.0,c,2020-06-30,6,317.1
1030,06/30/2020,SPXW200630C02765000,309.3,0.0,309.4,316.2,0,,0.9995239229084518,5.684341886080801e-10,221,2765.0,c,2020-06-30,6,312.79999999999995
1031,06/30/2020,SPXW200630C02770000,331.3,0.0,304.6,310.3,0,,0.9995239229056097,0.0,251,2770.0,c,2020-06-30,6,307.45000000000005
1032,06/30/2020,SPXW200630C02775000,340.98,3.73,299.8,306.0,82,,0.9995239229056097,0.0,31511,2775.0,c,2020-06-30,6,302.9
1033,06/30/2020,SPXW200630C02780000,311.9,0.0,295.1,301.3,0,,0.9995239229056097,0.0,244,2780.0,c,2020-06-30,6,298.20000000000005
1034,06/30/2020,SPXW200630C02785000,274.4,0.0,290.4,297.2,0,,0.9995239229056097,0.0,2749,2785.0,c,2020-06-30,6,293.79999999999995
1035,06/30/2020,SPXW200630C02790000,313.0,0.0,285.6,291.9,0,,0.9995239229084518,-5.684341886080801e-10,502,2790.0,c,2020-06-30,6,288.75
1036,06/30/2020,SPXW200630C02795000,390.0,0.0,281.1,287.2,0,,0.9995239229084518,5.684341886080801e-10,237,2795.0,c,2020-06-30,6,284.15
1037,06/30/2020,SPXW200630C02800000,331.6,0.0,276.5,282.2,0,,0.9995239229056097,0.0,6986,2800.0,c,2020-06-30,6,279.35
1038,06/30/2020,SPXW200630C02805000,304.96,0.0,271.8,278.5,0,,0.9995239229056097,0.0,285,2805.0,c,2020-06-30,6,275.15
1039,06/30/2020,SPXW200630C02810000,314.3,0.0,267.2,273.4,0,,0.9995239229056097,0.0,483,2810.0,c,2020-06-30,6,270.29999999999995
1040,06/30/2020,SPXW200630C02815000,295.9,0.0,262.3,268.7,0,,0.9995239229056097,0.0,352,2815.0,c,2020-06-30,6,265.5
1041,06/30/2020,SPXW200630C02820000,223.6,0.0,260.4,262.4,0,,0.9995239229056097,0.0,143,2820.0,c,2020-06-30,6,261.4
1042,06/30/2020,SPXW200630C02825000,302.5,0.0,255.8,257.9,0,,0.9995239229084518,5.684341886080801e-10,1584,2825.0,c,2020-06-30,6,256.85
1043,06/30/2020,SPXW200630C02830000,248.5,0.0,251.2,253.3,0,,0.9995239229056097,0.0,313,2830.0,c,2020-06-30,6,252.25
1044,06/30/2020,SPXW200630C02835000,371.7,0.0,246.7,248.7,0,,0.9995239229056097,0.0,599,2835.0,c,2020-06-30,6,247.7
1045,06/30/2020,SPXW200630C02840000,266.4,-9.4,242.1,244.2,3,,0.9995239229056097,0.0,107,2840.0,c,2020-06-30,6,243.14999999999998
1046,06/30/2020,SPXW200630C02845000,262.7,-8.45,237.6,239.7,1,,0.9995239229070307,-2.842170943040401e-10,84,2845.0,c,2020-06-30,6,238.64999999999998
1047,06/30/2020,SPXW200630C02850000,256.0,-10.5,233.1,235.2,6,,0.9995239229070307,2.842170943040401e-10,6133,2850.0,c,2020-06-30,6,234.14999999999998
1048,06/30/2020,SPXW200630C02855000,256.1,-5.6,228.6,230.7,1,,0.9995239229056097,0.0,80,2855.0,c,2020-06-30,6,229.64999999999998
1049,06/30/2020,SPXW200630C02860000,251.8,-5.3,224.2,226.2,4,,0.9995239229070307,-2.842170943040401e-10,105,2860.0,c,2020-06-30,6,225.2
1050,06/30/2020,SPXW200630C02865000,247.2,-5.3,219.7,221.8,6,,0.9995239229070307,2.842170943040401e-10,121,2865.0,c,2020-06-30,6,220.75
1051,06/30/2020,SPXW200630C02870000,221.0,0.0,215.3,217.4,0,,0.9995239229056097,0.0,213,2870.0,c,2020-06-30,6,216.35000000000002
1052,06/30/2020,SPXW200630C02875000,245.1,1.75,210.9,212.9,1,,0.9995239229070307,-2.842170943040401e-10,837,2875.0,c,2020-06-30,6,211.9
1053,06/30/2020,SPXW200630C02880000,258.01,0.0,206.5,208.6,0,,0.9995239229070307,2.842170943040401e-10,221,2880.0,c,2020-06-30,6,207.55
1054,06/30/2020,SPXW200630C02885000,232.18,0.0,202.2,204.2,0,,0.9995239229056097,0.0,95,2885.0,c,2020-06-30,6,203.2
1055,06/30/2020,SPXW200630C02890000,262.4,0.0,197.8,199.9,0,,0.9995239229070307,-2.842170943040401e-10,316,2890.0,c,2020-06-30,6,198.85000000000002
1056,06/30/2020,SPXW200630C02895000,230.2,0.0,193.5,195.6,0,,0.9995239229070307,2.842170943040401e-10,147,2895.0,c,2020-06-30,6,194.55
1057,06/30/2020,SPXW200630C02900000,198.52,-22.33,189.2,191.3,18,,0.9995239229056097,0.0,3554,2900.0,c,2020-06-30,6,190.25
1058,06/30/2020,SPXW200630C02905000,214.28,0.0,185.0,187.0,0,,0.9995239229070307,-2.842170943040401e-10,203,2905.0,c,2020-06-30,6,186.0
1059,06/30/2020,SPXW200630C02910000,228.79,0.0,180.7,182.8,0,,0.9995239229070307,2.842170943040401e-10,115,2910.0,c,2020-06-30,6,181.75
1060,06/30/2020,SPXW200630C02915000,249.54,0.0,176.5,178.5,0,,0.9995239229056097,0.0,151,2915.0,c,2020-06-30,6,177.5
1061,06/30/2020,SPXW200630C02920000,200.8,-2.35,172.3,174.4,4,,0.9995239229070307,-2.842170943040401e-10,311,2920.0,c,2020-06-30,6,173.35000000000002
1062,06/30/2020,SPXW200630C02925000,226.0,27.2,168.2,170.2,1,,0.9995239229070307,2.842170943040401e-10,563,2925.0,c,2020-06-30,6,169.2
1063,06/30/2020,SPXW200630C02930000,199.7,0.0,164.0,166.1,0,,0.9995239229056097,0.0,967,2930.0,c,2020-06-30,6,165.05
1064,06/30/2020,SPXW200630C02935000,222.7,0.0,159.9,162.0,0,,0.9995239229070307,-2.842170943040401e-10,212,2935.0,c,2020-06-30,6,160.95
1065,06/30/2020,SPXW200630C02940000,209.8,24.0,155.9,157.9,1,,0.9995239229070307,2.842170943040401e-10,443,2940.0,c,2020-06-30,6,156.9
1066,06/30/2020,SPXW200630C02945000,208.2,26.65,151.8,153.8,2,0.1323077234892188,0.9930848173056006,0.00028619325576073606,290,2945.0,c,2020-06-30,6,152.8
1067,06/30/2020,SPXW200630C02950000,175.48,-1.82,147.8,149.8,2,0.17482866343404155,0.9655371607976804,0.0009025262670547818,5049,2950.0,c,2020-06-30,6,148.8
1068,06/30/2020,SPXW200630C02955000,180.87,7.82,143.8,145.8,2,0.19214823007485057,0.945402436501297,0.0011957430956499593,181,2955.0,c,2020-06-30,6,144.8
1069,06/30/2020,SPXW200630C02960000,169.6,0.75,139.9,141.9,5,0.20497137960978898,0.9265720365164043,0.0014144154647510732,167,2960.0,c,2020-06-30,6,140.9
1070,06/30/2020,SPXW200630C02965000,185.3,20.6,136.0,138.0,2,0.2142377152604,0.9096651433480929,0.0015837434830245911,140,2965.0,c,2020-06-30,6,137.0
1071,06/30/2020,SPXW200630C02970000,174.45,13.9,132.1,134.1,10,0.22127667207048685,0.8939997805796907,0.0017251645090254897,415,2970.0,c,2020-06-30,6,133.1
1072,06/30/2020,SPXW200630C02975000,170.15,13.7,128.3,130.2,10,0.2272555087571718,0.8786730234774609,0.001850475825904141,1076,2975.0,c,2020-06-30,6,129.25
1073,06/30/2020,SPXW200630C02980000,179.0,0.0,124.5,126.4,0,0.23242464861770404,0.863571997727064,0.0019634525472156383,662,2980.0,c,2020-06-30,6,125.45
1074,06/30/2020,SPXW200630C02985000,106.1,0.0,120.7,122.6,0,0.23650062476937034,0.8490616760894909,0.002066429942715331,226,2985.0,c,2020-06-30,6,121.65
1075,06/30/2020,SPXW200630C02990000,140.5,-3.75,117.0,118.9,5,0.24051861665777413,0.8341741548555603,0.002161786056831261,790,2990.0,c,2020-06-30,6,117.95
1076,06/30/2020,SPXW200630C02995000,164.7,24.4,113.3,115.2,19,0.24368359487516955,0.8197259774995302,0.002250784945090345,620,2995.0,c,2020-06-30,6,114.25
1077,06/30/2020,SPXW200630C03000000,134.23,-2.07,109.6,111.5,10,0.2461140183991188,0.8056065121103018,0.0023352932032594254,7020,3000.0,c,2020-06-30,6,110.55
1078,06/30/2020,SPXW200630C03005000,160.6,0.0,106.0,107.9,0,0.2486272069280901,0.7910745532782926,0.0024140558707586024,666,3005.0,c,2020-06-30,6,106.95
1079,06/30/2020,SPXW200630C03010000,119.32,-9.18,102.4,104.3,13,0.2505053775910616,0.776797467089807,0.002489781820713688,479,3010.0,c,2020-06-30,6,103.35
1080,06/30/2020,SPXW200630C03015000,149.7,0.0,98.9,100.8,0,0.2524881164311678,0.7621396008957504,0.002559907841259701,833,3015.0,c,2020-06-30,6,99.85
1081,06/30/2020,SPXW200630C03020000,121.1,0.3,95.4,97.3,3,0.25390402096614506,0.747677958860038,0.0026280000042788743,141,3020.0,c,2020-06-30,6,96.35
1082,06/30/2020,SPXW200630C03025000,112.85,-4.15,92.0,93.2,18,0.2532032137480301,0.7345553697497564,0.002705524906332357,2319,3025.0,c,2020-06-30,6,92.6
1083,06/30/2020,SPXW200630C03030000,109.15,-4.15,88.6,90.4,15,0.256138998112943,0.7184259931179326,0.0027540011160454014,787,3030.0,c,2020-06-30,6,89.5
1084,06/30/2020,SPXW200630C03035000,99.5,-10.1,85.3,86.5,8,0.25546298280863927,0.7046472437416185,0.0028243540839412162,544,3035.0,c,2020-06-30,6,85.9
1085,06/30/2020,SPXW200630C03040000,94.4,-11.5,82.0,83.2,5,0.25616054349580747,0.6896471800033055,0.0028800238283110957,572,3040.0,c,2020-06-30,6,82.6
1086,06/30/2020,SPXW200630C03045000,93.1,-9.2,78.8,80.1,18,0.2572669033111772,0.6741962147984282,0.002927198750057869,485,3045.0,c,2020-06-30,6,79.44999999999999
1087,06/30/2020,SPXW200630C03050000,82.5,-16.2,75.6,76.8,1213,0.257328840528254,0.6591505083861193,0.0029792940381412336,5937,3050.0,c,2020-06-30,6,76.19999999999999
1088,06/30/2020,SPXW200630C03055000,93.8,-1.4,72.5,73.8,11,0.25808055874307345,0.6435507142242614,0.0030199117873053183,152,3055.0,c,2020-06-30,6,73.15
1089,06/30/2020,SPXW200630C03060000,90.7,-1.0,69.4,70.6,28,0.2578263742675125,0.6282475976519208,0.003066149645292171,219,3060.0,c,2020-06-30,6,70.0
1090,06/30/2020,SPXW200630C03065000,82.7,-5.6,66.4,67.6,16,0.2579695796118228,0.6125874954989285,0.0031034795711093466,790,3065.0,c,2020-06-30,6,67.0
1091,06/30/2020,SPXW200630C03070000,72.0,-12.9,63.3,64.9,11,0.25822169410720414,0.5967512998111602,0.003134609016797185,565,3070.0,c,2020-06-30,6,64.1
1092,06/30/2020,SPXW200630C03075000,76.45,-5.15,60.5,61.7,19,0.2575055410461065,0.5810536092802465,0.003172080482727324,3542,3075.0,c,2020-06-30,6,61.1
1093,06/30/2020,SPXW200630C03080000,66.38,-11.92,57.7,58.9,52,0.25743693977737464,0.5650392436390206,0.003196984792452895,1851,3080.0,c,2020-06-30,6,58.3
1094,06/30/2020,SPXW200630C03085000,63.6,-11.5,54.9,56.1,21,0.2569418806518365,0.5489897184407511,0.0032219707435388045,190,3085.0,c,2020-06-30,6,55.5
1095,06/30/2020,SPXW200630C03090000,66.9,-5.1,52.0,53.6,60,0.2565507476017407,0.532816253448587,0.0032405154826165017,1094,3090.0,c,2020-06-30,6,52.8
1096,06/30/2020,SPXW200630C03095000,64.4,-4.5,49.5,50.7,45,0.25573476425362957,0.5165665386371643,0.003259172132175081,691,3095.0,c,2020-06-30,6,50.1
1097,06/30/2020,SPXW200630C03100000,50.33,-15.52,46.9,48.0,631,0.254755733686988,0.5002014617833339,0.0032746017808449324,9371,3100.0,c,2020-06-30,6,47.45
1098,06/30/2020,SPXW200630C03105000,45.08,-17.82,44.2,45.7,31,0.2541352378807924,0.4837807654254789,0.003279963891600346,255,3105.0,c,2020-06-30,6,44.95
1099,06/30/2020,SPXW200630C03110000,42.58,-17.42,41.9,43.0,37,0.25308311864190985,0.4672517849332536,0.0032852857856369155,1168,3110.0,c,2020-06-30,6,42.45
1100,06/30/2020,SPXW200630C03115000,46.6,-10.6,39.5,40.6,272,0.2521217937222331,0.45069121421157377,0.0032837309760225253,1385,3115.0,c,2020-06-30,6,40.05
1101,06/30/2020,SPXW200630C03120000,49.86,-4.59,37.2,38.3,27,0.2512506792973108,0.4341452004997137,0.003275231321708816,1947,3120.0,c,2020-06-30,6,37.75
1102,06/30/2020,SPXW200630C03125000,46.55,-5.2,34.9,36.0,77,0.2499348098083415,0.41745484257198484,0.0032664093652101656,4458,3125.0,c,2020-06-30,6,35.45
1103,06/30/2020,SPXW200630C03130000,41.02,-8.13,32.8,33.8,26,0.24897340059627596,0.4009227199532006,0.00324718868682794,1654,3130.0,c,2020-06-30,6,33.3
1104,06/30/2020,SPXW200630C03135000,40.06,-6.54,30.7,31.7,224,0.24782986390947956,0.38437245857920743,0.003224177405058981,974,3135.0,c,2020-06-30,6,31.2
1105,06/30/2020,SPXW200630C03140000,41.79,-2.36,28.6,29.9,39,0.24705339091220962,0.3681150782311349,0.003190958075549588,475,3140.0,c,2020-06-30,6,29.25
1106,06/30/2020,SPXW200630C03145000,32.3,-9.45,26.7,27.7,51,0.2452526036435366,0.3513683615494756,0.0031631412866772735,511,3145.0,c,2020-06-30,6,27.2
1107,06/30/2020,SPXW200630C03150000,24.75,-14.7,24.9,25.8,1238,0.24409924539432445,0.3351374153316655,0.003121999476718429,4367,3150.0,c,2020-06-30,6,25.35
1108,06/30/2020,SPXW200630C03155000,28.2,-9.05,23.1,24.0,32,0.2427533821619797,0.31893934888405084,0.003076808177127077,213,3155.0,c,2020-06-30,6,23.55
1109,06/30/2020,SPXW200630C03160000,31.58,-3.47,21.4,22.3,418,0.2415058969119856,0.3030074435876884,0.003024699921638785,1006,3160.0,c,2020-06-30,6,21.85
1110,06/30/2020,SPXW200630C03165000,25.5,-7.45,19.8,20.7,32,0.24036849007727074,0.28739864630438205,0.0029659386768798868,1070,3165.0,c,2020-06-30,6,20.25
1111,06/30/2020,SPXW200630C03170000,25.64,-5.31,18.3,19.1,13,0.23904090902035469,0.27189088616079715,0.0029032095838488203,297,3170.0,c,2020-06-30,6,18.700000000000003
1112,06/30/2020,SPXW200630C03175000,18.0,-11.05,16.8,17.7,210,0.23783882575384446,0.25678448616162086,0.0028342088853605674,6542,3175.0,c,2020-06-30,6,17.25
1113,06/30/2020,SPXW200630C03180000,24.8,-2.4,15.5,16.3,2,0.23678258980086872,0.24214336633487932,0.0027594212781423266,765,3180.0,c,2020-06-30,6,15.9
1114,06/30/2020,SPXW200630C03185000,21.27,-4.18,14.2,15.0,12,0.23555105171238183,0.22768706589655352,0.0026810876008198647,197,3185.0,c,2020-06-30,6,14.6
1115,06/30/2020,SPXW200630C03190000,19.61,-4.19,13.0,13.7,31,0.23413696156937838,0.2134174562461233,0.0025990956054045,1966,3190.0,c,2020-06-30,6,13.35
1116,06/30/2020,SPXW200630C03195000,16.9,-5.3,11.8,12.6,14,0.2329054909799627,0.1997316983701758,0.0025122674962574365,181,3195.0,c,2020-06-30,6,12.2
1117,06/30/2020,SPXW200630C03200000,11.0,-9.65,10.8,11.5,451,0.23189430330642247,0.18670571260637203,0.002421470792768332,6189,3200.0,c,2020-06-30,6,11.15
1118,06/30/2020,SPXW200630C03205000,14.3,-4.9,9.8,10.5,28,0.2307424604750153,0.17397744815674798,0.0023280998107111373,3027,3205.0,c,2020-06-30,6,10.15
1119,06/30/2020,SPXW200630C03210000,12.2,-5.6,8.9,9.6,85,0.22987540994492056,0.16202337949424717,0.0022322358539383913,440,3210.0,c,2020-06-30,6,9.25
1120,06/30/2020,SPXW200630C03215000,13.0,-3.55,8.1,8.7,49,0.22890848659127905,0.1504403583934888,0.0021347598533338896,238,3215.0,c,2020-06-30,6,8.399999999999999
1121,06/30/2020,SPXW200630C03220000,10.88,-4.42,7.3,7.9,23,0.22784837887908577,0.13924543845145188,0.0020358756902538744,764,3220.0,c,2020-06-30,6,7.6
1122,06/30/2020,SPXW200630C03225000,9.8,-4.35,6.6,7.2,325,0.22720159036813894,0.1289958437509231,0.0019372005244377988,3652,3225.0,c,2020-06-30,6,6.9
1123,06/30/2020,SPXW200630C03230000,9.65,-3.45,5.9,6.5,49,0.22601349304337526,0.11866367308024373,0.0018368364340659582,836,3230.0,c,2020-06-30,6,6.2
1124,06/30/2020,SPXW200630C03235000,9.7,-2.35,5.3,5.8,12,0.22477040249576444,0.1087858768352934,0.0017360422699397304,730,3235.0,c,2020-06-30,6,5.55
1125,06/30/2020,SPXW200630C03240000,7.8,-3.35,4.8,5.3,29,0.22468446243661405,0.10061837713211119,0.0016412614023408878,956,3240.0,c,2020-06-30,6,5.05
1126,06/30/2020,SPXW200630C03245000,6.9,-3.35,4.3,4.8,1,0.22411510841898594,0.09242737089700803,0.0015459170388254506,996,3245.0,c,2020-06-30,6,4.55
1127,06/30/2020,SPXW200630C03250000,4.3,-5.15,3.8,4.3,512,0.2229950703715538,0.08417488334351297,0.001449069655379276,7703,3250.0,c,2020-06-30,6,4.05
1128,06/30/2020,SPXW200630C03255000,5.5,-3.2,3.4,3.9,34,0.2226892670088691,0.07719473104017549,0.001359230128450406,290,3255.0,c,2020-06-30,6,3.65
1129,06/30/2020,SPXW200630C03260000,4.9,-3.1,3.0,3.5,41,0.2218632665129566,0.07017940324096639,0.0012684517836092368,348,3260.0,c,2020-06-30,6,3.25
1130,06/30/2020,SPXW200630C03265000,5.05,-2.3,2.75,3.1,2,0.22168777027957562,0.06419922560723101,0.0011849751668790987,226,3265.0,c,2020-06-30,6,2.925
1131,06/30/2020,SPXW200630C03270000,4.55,-2.2,2.45,2.8,38,0.22145632292901155,0.058575080373635124,0.0011042255865234551,311,3270.0,c,2020-06-30,6,2.625
1132,06/30/2020,SPXW200630C03275000,6.4,0.0,2.15,2.5,0,0.22071018280460564,0.05292639109173436,0.001022748934431661,2217,3275.0,c,2020-06-30,6,2.325
1133,06/30/2020,SPXW200630C03280000,4.2,-1.45,1.95,2.25,4,0.22093117623291683,0.04843583097446924,0.0009520657506811858,380,3280.0,c,2020-06-30,6,2.1
1134,06/30/2020,SPXW200630C03285000,3.5,-1.75,1.7,2.05,4,0.22071046143049847,0.04394549670582171,0.0008813883911606979,231,3285.0,c,2020-06-30,6,1.875
1135,06/30/2020,SPXW200630C03290000,2.56,-2.19,1.6,1.85,4,0.22179121512762665,0.040703011814025025,0.0008243584703748752,392,3290.0,c,2020-06-30,6,1.725
1136,06/30/2020,SPXW200630C03295000,6.0,0.0,1.35,1.65,0,0.22061892392029303,0.036197195648579594,0.0007531551604600395,226,3295.0,c,2020-06-30,6,1.5
1137,06/30/2020,SPXW200630C03300000,1.45,-2.6,1.2,1.5,677,0.22089769328535877,0.03297216959935456,0.000696699722357863,8948,3300.0,c,2020-06-30,6,1.35
1138,06/30/2020,SPXW200630C03305000,1.75,-1.95,1.1,1.35,16,0.2215200623518836,0.03020217799946101,0.0006461397927814971,471,3305.0,c,2020-06-30,6,1.225
1139,06/30/2020,SPXW200630C03310000,1.65,-1.75,0.95,1.2,8,0.22094495438443132,0.02698082478013175,0.000589809301398958,253,3310.0,c,2020-06-30,6,1.075
1140,06/30/2020,SPXW200630C03315000,4.3,0.0,0.85,1.1,0,0.22161314293171636,0.024685739863355982,0.0005458725371720874,617,3315.0,c,2020-06-30,6,0.9750000000000001
1141,06/30/2020,SPXW200630C03320000,1.66,-1.19,0.75,1.0,1,0.22193151830133775,0.022400954778750704,0.0005023264615378054,171,3320.0,c,2020-06-30,6,0.875
1142,06/30/2020,SPXW200630C03325000,1.25,-1.375,0.65,0.9,683,0.22184068630028245,0.02011863220194865,0.0004588741875366509,2608,3325.0,c,2020-06-30,6,0.775
1143,06/30/2020,SPXW200630C03330000,1.15,-1.25,0.6,0.8,5,0.22243637554109083,0.018331505388735625,0.00042285259516106066,522,3330.0,c,2020-06-30,6,0.7
1144,06/30/2020,SPXW200630C03335000,2.17,0.0,0.5,0.7,0,0.22139326536196022,0.016039764674669055,0.0003790258640279376,934,3335.0,c,2020-06-30,6,0.6
1145,06/30/2020,SPXW200630C03340000,0.95,-1.1,0.45,0.65,31,0.22250582734776075,0.014771535417057446,0.0003513810642452597,529,3340.0,c,2020-06-30,6,0.55
1146,06/30/2020,SPXW200630C03345000,2.32,0.0,0.4,0.6,0,0.22336129014082118,0.013514536503062002,0.00032421334394960866,212,3345.0,c,2020-06-30,6,0.5
1147,06/30/2020,SPXW200630C03350000,0.65,-1.075,0.35,0.55,314,0.2239213863167203,0.012265536178365788,0.00029738613405161374,4365,3350.0,c,2020-06-30,6,0.45
1148,06/30/2020,SPXW200630C03355000,0.5,-1.075,0.3,0.5,30,0.2241356599355688,0.011020908266395901,0.0002707457058548357,408,3355.0,c,2020-06-30,6,0.4
1149,06/30/2020,SPXW200630C03360000,0.61,-0.865,0.25,0.45,13,0.22393547130080274,0.009776433665600881,0.00024411160592929804,611,3360.0,c,2020-06-30,6,0.35
1150,06/30/2020,SPXW200630C03365000,0.55,-0.8,0.2,0.4,10,0.2232236510444456,0.008526988016022141,0.00021726026755430894,170,3365.0,c,2020-06-30,6,0.30000000000000004
1151,06/30/2020,SPXW200630C03370000,0.61,-0.615,0.2,0.35,1,0.22436551458060228,0.007843614524954967,0.00020085861640595226,182,3370.0,c,2020-06-30,6,0.275
1152,06/30/2020,SPXW200630C03375000,1.32,0.17,0.15,0.35,202,0.2252804969560122,0.007166511139887477,0.00018475002777629257,3014,3375.0,c,2020-06-30,6,0.25
1153,06/30/2020,SPXW200630C03380000,0.35,-0.725,0.15,0.3,334,0.22593352755861432,0.006494135010295943,0.00016886249343261994,561,3380.0,c,2020-06-30,6,0.22499999999999998
1154,06/30/2020,SPXW200630C03385000,1.25,0.0,0.1,0.3,0,0.22627830518016448,0.005824753269033367,0.0001531153256961737,558,3385.0,c,2020-06-30,6,0.2
1155,06/30/2020,SPXW200630C03390000,0.25,-0.65,0.1,0.25,2,0.2262517323823256,0.005156349867979637,0.0001374141866961054,556,3390.0,c,2020-06-30,6,0.175
1156,06/30/2020,SPXW200630C03395000,1.2,0.0,0.1,0.25,0,0.22952699562508638,0.005089701815867709,0.00013389380298933773,136,3395.0,c,2020-06-30,6,0.175
1157,06/30/2020,SPXW200630C03400000,0.2,-0.55,0.05,0.2,521,0.22468209814363363,0.003812016976283139,0.00010565035790666144,4383,3400.0,c,2020-06-30,6,0.125
1158,06/30/2020,SPXW200630C03405000,2.55,0.0,0.1,0.2,0,0.23219887725632715,0.0043735381570333964,0.00011560885665451437,157,3405.0,c,2020-06-30,6,0.15000000000000002
1159,06/30/2020,SPXW200630C03410000,0.7,0.0,0.05,0.2,0,0.23099970601260184,0.0037170776397713046,0.00010046315807032968,3243,3410.0,c,2020-06-30,6,0.125
1160,06/30/2020,SPXW200630C03415000,1.15,0.0,0.05,0.2,0,0.23414484210692427,0.0036716348898076234,9.802605407949194e-05,210,3415.0,c,2020-06-30,6,0.125
1161,06/30/2020,SPXW200630C03420000,0.45,0.0,0.05,0.2,0,0.23728101253755118,0.003627465467780089,9.568570158435818e-05,81,3420.0,c,2020-06-30,6,0.125
1162,06/30/2020,SPXW200630C03425000,0.35,-0.15,0.0,0.15,4,0.2287338476373837,0.002342274041947784,6.691661766367041e-05,2896,3425.0,c,2020-06-30,6,0.075
1163,06/30/2020,SPXW200630C03430000,0.5,0.0,0.0,0.15,0,0.2317273899387496,0.002314560205943228,6.534417118508884e-05,429,3430.0,c,2020-06-30,6,0.075
1164,06/30/2020,SPXW200630C03435000,0.2,-0.25,0.0,0.15,124,0.23471286536590819,0.00228759486767538,6.383196637926858e-05,467,3435.0,c,2020-06-30,6,0.075
1165,06/30/2020,SPXW200630C03440000,0.2,-0.2,0.0,0.15,23,0.2376903610516906,0.0022613473362936842,6.23769058627488e-05,115,3440.0,c,2020-06-30,6,0.075
1166,06/30/2020,SPXW200630C03445000,0.58,0.0,0.0,0.15,0,0.240659961707893,0.0022357885985223314,6.0976007715263236e-05,218,3445.0,c,2020-06-30,6,0.075
1167,06/30/2020,SPXW200630C03450000,0.1,-0.25,0.0,0.15,74,0.24362174973367773,0.002210891204482146,5.962654814339885e-05,8040,3450.0,c,2020-06-30,6,0.075
1168,06/30/2020,SPXW200630C03455000,0.25,-0.1,0.05,0.15,40,0.25337525602091865,0.002782258062299786,7.057837966839564e-05,317,3455.0,c,2020-06-30,6,0.1
1169,06/30/2020,SPXW200630C03460000,0.1,-0.225,0.0,0.15,6,0.24952220653330287,0.0021629778457828153,5.7071758846616305e-05,250,3460.0,c,2020-06-30,6,0.075
1170,06/30/2020,SPXW200630C03465000,3.0,0.0,0.0,0.15,0,0.2524610294306006,0.002139913896798129,5.586176410332655e-05,101,3465.0,c,2020-06-30,6,0.075
1171,06/30/2020,SPXW200630C03470000,0.2,-0.1,0.05,0.15,14,0.26239174444541286,0.0026948875332520605,6.621832818187734e-05,220,3470.0,c,2020-06-30,6,0.1
1172,06/30/2020,SPXW200630C03475000,1.14,0.0,0.0,0.15,0,0.25831623485447397,0.002095460564714019,5.356590629390645e-05,188,3475.0,c,2020-06-30,6,0.075
1173,06/30/2020,SPXW200630C03480000,0.37,0.0,0.0,0.15,0,0.2612327601036311,0.002074030131536675,5.2476175904647704e-05,264,3480.0,c,2020-06-30,6,0.075
