Strike,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,BDTE,Mid,3000_g,3010_g,3020_g,3030_g,3040_g,3050_g,3060_g,3070_g,3080_g,3090_g,3100_g,3110_g,3120_g,3130_g,3140_g,3150_g,3160_g,3170_g,3180_g,3190_g,3000_GEX,3010_GEX,3020_GEX,3030_GEX,3040_GEX,3050_GEX,3060_GEX,3070_GEX,3080_GEX,3090_GEX,3100_GEX,3110_GEX,3120_GEX,3130_GEX,3140_GEX,3150_GEX,3160_GEX,3170_GEX,3180_GEX,3190_GEX,Strike
1825.0,36.45,-1.0999999999999999,20.25,21.75,105,4.924892195898816,-0.07153850149804186,0.0002,12338,246,21.0,0.000337878235390221,0.0003269108250769648,0.0003162856565541716,0.00030599246580997885,0.00029602269524531266,0.00028636666926651344,0.00027701526961187994,0.0002679583677167585,0.0002591888503822304,0.0002506976082283785,0.0002424767087116919,0.00023451749153746704,0.00022681209577157802,0.00021935352589874668,0.0002121325293202858,0.00020514364706958332,0.00019837967490943242,0.00019183303223702097,0.00018549730307348966,0.00017936547802577252,-0.19071307355045253,-0.1853945267513768,-0.18021651276336703,-0.17517420248783222,-0.1702662606619043,-0.16548856569227888,-0.16083866795175483,-0.15631201512898207,-0.15190719205777192,-0.14762177576008617,-0.14345089182904447,-0.13939310777566327,-0.13544520143843997,-0.13160469765335525,-0.12786761834328253,-0.12423284327654771,-0.12069765786031361,-0.11725892176153663,-0.11391470139763937,-0.11066182416074266,1825.0
1830.0,1.4,-0.2,0.9,1.25,1,1.8866199202214382,-0.005542411910663958,0.0,494,22,1.0750000000000002,4.512624718344682e-05,4.303361778035253e-05,4.1033033637560834e-05,3.9120386929880624e-05,3.7292375854036663e-05,3.5545465459918546e-05,3.387642721897066e-05,3.22818838327521e-05,3.075887433645619e-05,2.9304403348362484e-05,2.7915483258311724e-05,2.6589502266638476e-05,2.5323635410856582e-05,2.4115590635531703e-05,2.2962567958195734e-05,2.186250902536102e-05,2.081295524813953e-05,1.981175501430954e-05,1.8856851080606418e-05,1.7946168995308653e-05,-0.0033306317090975313,-0.003186563953643251,-0.0030483257459446023,-0.0029156695666499033,-0.0027884202084038634,-0.002666372925896887,-0.0025493370811568994,-0.002437123750127501,-0.002329553064885914,-0.00222645889383033,-0.0021276573623607575,-0.0020329969907573187,-0.0019423071403501524,-0.0018554558819838802,-0.0017722691956678638,-0.0016926261441951862,-0.0016163759159892876,-0.001543385414934928,-0.0014735318900460648,-0.0014066837185988668,1830.0
1840.0,1.95,0.0,0.95,1.35,0,1.881630047046006,-0.005910442710876929,0.0,427,22,1.15,4.782562901262111e-05,4.56191506792436e-05,4.3508946445669494e-05,4.149113719265074e-05,3.956182714759393e-05,3.771770673566266e-05,3.595516440135782e-05,3.427089390051208e-05,3.26617333179513e-05,3.112439861396865e-05,2.965603207449874e-05,2.8253779316145256e-05,2.6914813711087504e-05,2.5636480716073606e-05,2.4416270116844885e-05,2.32516328413368e-05,2.2140192457165142e-05,2.1079697987147483e-05,2.0067916772781302e-05,1.9102792681024994e-05,-0.0030103997005204164,-0.0028802616458101227,-0.0027553637848609642,-0.0026355179566295295,-0.002520529777196856,-0.0024102413983206894,-0.002304475305101583,-0.002203055869189896,-0.0021058358218173368,-0.0020126393469488413,-0.0019233266147611337,-0.001837749841478997,-0.001755767512099382,-0.0016772329555581054,-0.0016020284471729427,-0.0015300112995303425,-0.0014610600782938297,-0.001395055725712524,-0.001331885212678685,-0.0012714302959715429,1840.0
1850.0,42.45,-2.69,28.15,30.749999999999996,313,8.936233952629788,-0.10647640055934382,0.0002,19210,346,29.45,0.0005477137804410503,0.0005287556881228284,0.0005104305039749235,0.0004927183677727598,0.0004755997118355282,0.00045905595047468495,0.0004430695277335417,0.0004276219128795944,0.00041269751949180034,0.0003982779511746415,0.0003843483947774118,0.00037089296411885186,0.00035789708557887323,0.0003453433378153292,0.0003332207476614002,0.0003215124672051317,0.00031020718688212767,0.0002992899891807177,0.00028874860003025304,0.00027857140122433677,-0.32027146354490776,-0.3112123233657704,-0.30239287632314427,-0.29380715412082703,-0.28544922127290207,-0.2773139584677481,-0.26939629521272934,-0.26169116990819863,-0.2541940796441855,-0.24689877419964257,-0.2398022207799555,-0.23289784449562756,-0.22618236204868358,-0.21964969716201707,-0.2132977614611442,-0.20711913974160445,-0.20111204146964543,-0.19527060916474465,-0.18959037512578214,-0.18406834339500883,1850.0
1860.0,1.63,-0.07,1.0,1.35,1304,1.8498785826506672,-0.0061296260003951275,0.0,1773,22,1.1749999999999998,5.054959784089874e-05,4.819330712280134e-05,4.594030933446902e-05,4.378690965367582e-05,4.1728912547611685e-05,3.9762378944985244e-05,3.788358182710283e-05,3.608901288920663e-05,3.4375101654049445e-05,3.273858406593888e-05,3.1176132786470134e-05,2.968463030939006e-05,2.8261153417474816e-05,2.6902754468594026e-05,2.5606726739013652e-05,2.4370276352492226e-05,2.319097469616338e-05,2.2066316551772047e-05,2.0993874971786397e-05,1.997142506926508e-05,-0.013296894320280472,-0.012717013738011707,-0.01216051804151741,-0.01162672072998805,-0.011114736549462378,-0.010623829344869051,-0.010153076589729526,-0.009701921169555927,-0.009269510679459358,-0.008855202648007099,-0.008458244850972907,-0.008078041337555852,-0.007713901019945623,-0.00736525360419682,-0.007031483580449693,-0.006711953349439192,-0.006406197033788085,-0.006113629369046136,-0.005833703413015145,-0.005565941954357444,1860.0
1870.0,2.1,0.0,1.05,1.4,0,1.8398104421014492,-0.006399377559551667,0.0,497,22,1.225,5.281109993759969e-05,5.035045491652568e-05,4.7997823493517444e-05,4.574876255603044e-05,4.3599458487975085e-05,4.1545192841496714e-05,3.9582699340456884e-05,3.7707842404088865e-05,3.5917193663692615e-05,3.420744465465475e-05,3.257482616980667e-05,3.1016359480773303e-05,2.9528819389668115e-05,2.810926658103341e-05,2.675477839275686e-05,2.5462640884654775e-05,2.4230104034295152e-05,2.3054578246473056e-05,2.1933650451444464e-05,2.0864864835878905e-05,-0.003813947344610824,-0.0036463655003071693,-0.0034856210669587107,-0.0033314545262186357,-0.0031836559274900367,-0.0030419403182102562,-0.002906125401564985,-0.002775963067119802,-0.002651257411852015,-0.002531822919952242,-0.0024174146978084288,-0.0023078738790738296,-0.0022029924032462844,-0.0021026059618423076,-0.0020065288272008708,-0.0019145975775292088,-0.0018266459009819156,-0.0017425133854204187,-0.0016620498187436272,-0.0015851025080371173,1870.0
1875.0,31.880000000000003,-2.825,23.95,25.699999999999996,374,5.506991115699485,-0.08767906498808875,0.0002,6828,267,24.825000000000003,0.0004330088310133817,0.00041855133137147504,0.0004045560075827126,0.0003910075185853401,0.0003778940849130663,0.0003652013480515137,0.0003529169756433248,0.0003410302695794343,0.00032952991002588305,0.0003184011876378179,0.00030763556257973335,0.00029722194039294436,0.00028714795541340266,0.00027740415520227657,0.00026798129049154795,0.000258867604019386,0.00025005457704452283,0.00024153369138080194,0.00023329429721385964,0.0002253285807940486,-0.13616119471726584,-0.13249815607385473,-0.12892506098526102,-0.1254393346095517,-0.1220397133866946,-0.11872418401213669,-0.11549042452534408,-0.11233782017856186,-0.10926451853979112,-0.10626779521404561,-0.10334739996995523,-0.10050142745189672,-0.09772701771543879,-0.0950241506632332,-0.09239056850376182,-0.08982474673823737,-0.08732497493560087,-0.08489037888624928,-0.08251861581763498,-0.08020938267456257,1875.0
1880.0,2.25,0.0,1.05,1.45,0,1.825987524249788,-0.006568508218629532,0.0,938,22,1.25,5.4588726872140114e-05,5.203642072793002e-05,4.959659016812168e-05,4.726421365397471e-05,4.503529327237743e-05,4.29056745687717e-05,4.087101768135426e-05,3.8927704393287854e-05,3.707196993829598e-05,3.5299831946389304e-05,3.360828837450924e-05,3.1993652171991016e-05,3.0452731447638826e-05,2.8982524158394085e-05,2.757993056157204e-05,2.6241970263463088e-05,2.4966065881315558e-05,2.3749250899207652e-05,2.2589253245719476e-05,2.1483433920721495e-05,-0.007593196345023756,-0.00726087042868695,-0.006942037655899291,-0.0066361605659981384,-0.006342802547543158,-0.006061530100343049,-0.005791844575582238,-0.005533372148431859,-0.005285675000958889,-0.005048317245803791,-0.004820974021702007,-0.0046032206562562905,-0.004394697845313544,-0.0041950696497661255,-0.004003974880837369,-0.003821076891796782,-0.003646069776293004,-0.003478612273972725,-0.003318446186120205,-0.00316525773018772,1880.0
1890.0,2.4000000000000004,0.0,1.1,1.45,0,1.8120616404220082,-0.0067395145253612565,0.0,539,22,1.275,5.640953482100031e-05,5.376289635705689e-05,5.12329390023325e-05,4.8814867703583786e-05,4.650417273488472e-05,4.42964043223526e-05,4.218781768372537e-05,4.0173923077091445e-05,3.8250868028555374e-05,3.6415079840423914e-05,3.466274045571538e-05,3.299044371019022e-05,3.139464022083871e-05,2.98722890867964e-05,2.8420247266680576e-05,2.703542112403312e-05,2.571485913094307e-05,2.4455832914327402e-05,2.3255796177679144e-05,2.2111980579886392e-05,-0.004553071615065463,-0.004353787467736847,-0.004162569886168033,-0.0039791220833840235,-0.0038031658236903354,-0.003634421446185865,-0.0034726597705825313,-0.0033175962915510393,-0.003168983196566444,-0.0030265975791354816,-0.002890188979853825,-0.002759543373263007,-0.002634422498148936,-0.002514635838738455,-0.0023999739146240984,-0.0022902311866718206,-0.0021852114514842036,-0.0020847335419554858,-0.001988628892604094,-0.0018967076268833203,1890.0
1900.0,39.55,-6.035,34.75,38.300000000000004,1771,13.163937126173442,-0.14030364945350066,0.00030000000000000003,33257,405,36.525,0.0007909349403201205,0.0007616126351805974,0.000733340004277494,0.0007060793982827107,0.0006798007384789528,0.0006544675706932068,0.0006300489935329168,0.0006065149588119212,0.0005838355027210085,0.0005619825571567816,0.0005409248243770648,0.0005206373060451241,0.0005010927342508076,0.0004822658214442832,0.00046413127618993855,0.00044666307319474186,0.000429840828763961,0.00041363980018971347,0.00039803953688632987,0.00038301657567796354,-0.5380452496982491,-0.5215137906926903,-0.5054703091599189,-0.4898991676957032,-0.4747887156984376,-0.46012676097341165,-0.44590033282988717,-0.4320975395223786,-0.41870876766562315,-0.4057221311579179,-0.39312347264473524,-0.38090750967083586,-0.3690580246094166,-0.35756907669361127,-0.3464277678463723,-0.3356230782497416,-0.3251498374812223,-0.31499395589254187,-0.3051502047850946,-0.2956068734063466,1900.0
1910.0,2.4,0.0,1.15,1.55,0,1.7874795759263955,-0.007194981530034283,0.0,1449,22,1.35,6.07718875222929e-05,5.790989909826294e-05,5.517397982934824e-05,5.255947010951445e-05,5.006112524519324e-05,4.767436556640803e-05,4.539476461395964e-05,4.3217768253001054e-05,4.113928420146351e-05,3.915524460218478e-05,3.726167707718275e-05,3.545476801036784e-05,3.3730843673751565e-05,3.2086527879116034e-05,3.0518297888804113e-05,2.9022856340432668e-05,2.7597056306838397e-05,2.6238075601092703e-05,2.494297490773789e-05,2.370866170053887e-05,-0.013235117256815698,-0.012654312385462774,-0.012096955674936183,-0.011562293522009437,-0.011049438817281043,-0.010557631943264312,-0.010086132201636566,-0.009634162796259282,-0.009201032808996423,-0.008786045685120758,-0.008388514728541185,-0.008007777684090334,-0.007643193178257235,-0.007294178068654178,-0.00696009993333746,-0.006640371560517888,-0.006334433456793853,-0.006041788281175298,-0.005761904584925537,-0.005494204357752164,1910.0
1920.0,2.45,0.0,1.15,1.55,0,1.7697710431177605,-0.007264506581045049,0.0,800,22,1.35,6.215086001404302e-05,5.92024140821934e-05,5.6384927837882515e-05,5.369295785762063e-05,5.112155476716396e-05,4.866568814598793e-05,4.632073724586405e-05,4.4081999162060015e-05,4.194548264280229e-05,3.9906515869603254e-05,3.796116310184061e-05,3.6105555212273543e-05,3.43358352861145e-05,3.26481852663818e-05,3.103920342972799e-05,2.950568789295005e-05,2.804408594236918e-05,2.665139720026133e-05,2.5324574659535415e-05,2.4060677894510718e-05,-0.007424557469493109,-0.007095328997326344,-0.006779552296656277,-0.006476718014599703,-0.006186384305753023,-0.005908073599830699,-0.005641361211672358,-0.005385799744451747,-0.005141026336366039,-0.004906589716417997,-0.0046821107774430715,-0.004467228354448904,-0.004261561482286069,-0.004064740240282694,-0.0038764354137543755,-0.003696333293695675,-0.0035240783461487624,-0.0033593789548952424,-0.003201924203903861,-0.0030514225983935273,1920.0
1925.0,50.400000000000006,-0.225,26.6,28.550000000000004,3,5.326480772496703,-0.09936310997973874,0.0004,6528,267,27.575,0.0005007292647185579,0.00048385643935944245,0.00046752146376505266,0.0004517101326317885,0.00043640583591297855,0.00042159504998195985,0.00040726316430372833,0.0003933952597012791,0.0003799790548875137,0.00036700166572423143,0.000354447212691511,0.00034230481005259605,0.0003305614992843431,0.0003192058006806775,0.00030822530527885306,0.00029760858333283124,0.0002873447163542764,0.0002774216728562706,0.0002678309979353699,0.00025855939500551983,-0.10733570009069382,-0.10381015913531355,-0.1003927593711973,-0.0970808711683746,-0.09387135426656812,-0.09076173572807322,-0.08774924378464499,-0.08483112767152634,-0.08200480815089062,-0.07926811389602273,-0.07661794434470348,-0.07405202930645838,-0.07156796489717898,-0.06916353573963474,-0.06683638942095671,-0.06458414186604755,-0.06240475515889132,-0.0602958662787606,-0.05825587531187559,-0.05628195610036413,1925.0
1930.0,5.25,0.0,1.25,1.6,0,1.762404980019529,-0.007662088568960446,0.0,734,22,1.425,6.536648111676868e-05,6.227493631882908e-05,5.931975577411208e-05,5.6495833566927445e-05,5.379783174497277e-05,5.1220383490147015e-05,4.875879811017114e-05,4.6408532572428385e-05,4.416473187163206e-05,4.20232093567563e-05,3.997970732250167e-05,3.802986481282744e-05,3.617005583933519e-05,3.439630025248164e-05,3.270490434026385e-05,3.109243862375877e-05,2.9555497493838345e-05,2.8090662573809766e-05,2.669486631745599e-05,2.536517662576898e-05,-0.007032077764090872,-0.006718931644207338,-0.006418568478205877,-0.006130593823810981,-0.005854541815661918,-0.005589935543759417,-0.0053363949508677955,-0.0050935088795811545,-0.004860879614350111,-0.0046381307309162345,-0.004424880033615519,-0.004220757053247093,-0.004025436264800675,-0.003838563421950658,-0.0036598061369574886,-0.003488856277827912,-0.0033254003489502355,-0.003169128556735345,-0.0030197663447539824,-0.0028770411925282957,1930.0
1940.0,2.85,0.0,1.25,1.65,0,1.7482197422478045,-0.007847380595832343,0.0,887,22,1.45,6.748233305486906e-05,6.427804732922482e-05,6.12154282819688e-05,5.828904914295663e-05,5.54934631580295e-05,5.282337567358297e-05,5.0273636365005814e-05,4.7839507910651946e-05,4.551614085634981e-05,4.329889113918739e-05,4.1183428889368656e-05,3.9165392040629854e-05,3.724079822298165e-05,3.540556070547041e-05,3.365587031289863e-05,3.1988089954637644e-05,3.0398746853066427e-05,2.8884344915880433e-05,2.7441630079394486e-05,2.6067423775089082e-05,-0.008918577198757658,-0.008522342535761673,-0.00814222572413481,-0.007777679017442196,-0.007428150913142417,-0.007093101240213116,-0.006771991228162744,-0.006464341715416433,-0.006169626042891174,-0.005887378619218175,-0.005617131586888036,-0.005358420486392124,-0.005110817727613792,-0.004873890294553318,-0.004647219292770454,-0.004430415540634947,-0.004223090730048895,-0.004024866849036135,-0.0038353825929837715,-0.003654284432603183,1940.0
1950.0,47.199999999999996,-5.28,34.75,37.45,576,8.337642050596783,-0.13625477282089016,0.0005,19361,346,36.099999999999994,0.000734111451627939,0.0007080991137886627,0.0006829636067795519,0.0006586765277649675,0.0006352102532858339,0.0006125423812619601,0.0005906469557892535,0.0005694998034266874,0.000549077717182378,0.000529358725742668,0.0005103198330580483,0.000491940054248019,0.00047419604187748376,0.0004570691722327602,0.00044053942882538166,0.0004245871676467061,0.00040919335753120123,0.00039434028153984,0.0003800091585848264,0.0003661833375412371,-0.40728701710568416,-0.3952918140422512,-0.38362404281750084,-0.3722755828763247,-0.361238329283573,-0.3505051370533585,-0.34006955376891357,-0.32992456343768684,-0.3200623844738715,-0.31047711172713877,-0.3011616109134696,-0.2921097707135878,-0.28331256177535735,-0.2747661039606403,-0.266463446757772,-0.25839840560289984,-0.2505641993272478,-0.24295621663679878,-0.2355672885640514,-0.22839230789468534,1950.0
1960.0,16.45,0.0,8.75,9.65,0,2.8989178386842043,-0.03766855338273034,0.0002,685,94,9.2,0.00022518397368997967,0.0002166342261133991,0.0002083905892291682,0.00020044423010290302,0.00019278504126418738,0.00018540447843662378,0.0001782931646765462,0.00017144074715425006,0.00016484043685593974,0.00015848265699780484,0.00015236014561104128,0.00014646402868301323,0.00014078663124195145,0.00013532057363541128,0.00013005907240071224,0.00012499496881979155,0.0001201200339195907,0.00011542933053831916,0.0001109154940115431,0.00010657261684254848,-0.012303485264597569,-0.01188886723953786,-0.011487036990436295,-0.011097749789794609,-0.01072060544007769,-0.010355371886949793,-0.010001675201622984,-0.009659155492386384,-0.009327597548836053,-0.009006622806159159,-0.00869601796128494,-0.008395406642510705,-0.008104527461059163,-0.007823117118566092,-0.007550916054253065,-0.007287652277593315,-0.007032996485443199,-0.006786798726862164,-0.006548729340891679,-0.006318591268819618,1960.0
1970.0,13.97,-1.2,8.850000000000001,9.75,515,2.872136253311492,-0.038316484587791466,0.0002,1399,94,9.3,0.00023083236433407706,0.0002220261285934555,0.00021353686818770257,0.0002053557079939594,0.00019747064206043774,0.00018987380001611598,0.00018255446043724533,0.00017550385700282334,0.00016871318564426474,0.00016217293064002547,0.0001558760442943452,0.0001498121959819798,0.00014397519509934398,0.00013835660062078148,0.00013294857548196148,0.0001277446903813484,0.00012273636884607697,0.0001179178077403975,0.00011328187110581922,0.00010882222789554419,-0.023031185631960938,-0.02220520862010744,-0.02140675789509494,-0.020635144525851246,-0.019889360671214718,-0.019168912906419866,-0.018472861721616773,-0.017800573983997037,-0.01715130208146398,-0.016524335129879386,-0.01591910549845199,-0.015334729244751433,-0.014770775584942442,-0.014226499242646629,-0.013701271420276662,-0.013194605225219647,-0.012705727263444544,-0.01223418453933478,-0.011779404686282913,-0.011340793227622159,1970.0
1975.0,45.08,-1.42,29.6,31.6,1,5.141399044125105,-0.11239085217298883,0.0005,5292,267,30.599999999999998,0.0005777078171398387,0.0005580562523199717,0.0005390336443866772,0.0005206218212094882,0.0005028023397635195,0.00048556097476115667,0.00046887619786772916,0.00045273464865935864,0.00043712120811889577,0.0004220180749303637,0.00040741289675239045,0.00039328890255596605,0.00037963173493693603,0.0003664290759708422,0.00035366518491564136,0.00034132654480600877,0.0003294009320864433,0.00031787483312228915,0.0003067373927079231,0.0002959746092656701,-0.1336663032751595,-0.12993541850149667,-0.12629774002309357,-0.12275141883120398,-0.11929422878242946,-0.11592563206702655,-0.11264176696674344,-0.10944192905666172,-0.1063248611483747,-0.10328833779810975,-0.10033075442340555,-0.0974505082660504,-0.09464563248451796,-0.09191524845782784,-0.08925685534496575,-0.08666905530472224,-0.08415047870813375,-0.08169933285964492,-0.07931420835169511,-0.07699336182669936,1975.0
1980.0,25.27,-0.175,9.15,10.0,1,2.856571747761872,-0.03959349950661273,0.0002,1168,94,9.575,0.00023927211989516195,0.00023013871919275175,0.00022133344268482347,0.0002128463894024435,0.00020466707217892122,0.00019678504603604097,0.0001891918688379235,0.00018187625072663138,0.00017483064440604323,0.0001680448813434765,0.00016151061044133996,0.0001552189310416452,0.0001491621837157453,0.00014333192299709197,0.00013772018081503745,0.0001323199927405483,0.00012712310648588243,0.00012212281075285603,0.0001173121999542559,0.00011268447119849867,-0.014320491375396927,-0.013699996068212704,-0.013104150472971199,-0.012532224386008206,-0.011983276213705096,-0.01145657275652967,-0.010951338346525397,-0.010466785040419424,-0.010002219474922747,-0.009556825117497114,-0.009130000581891728,-0.008721000247772226,-0.008329151688784009,-0.00795385152447925,-0.007594459504463025,-0.007250361877025879,-0.00692098824521814,-0.006605752037610602,-0.006304108791894691,-0.006015533711623,1980.0
1990.0,15.2,0.0,9.25,10.25,0,2.833904643607246,-0.04052135041984206,0.0002,1077,94,9.75,0.00024630780526280205,0.0002368761786719631,0.00022778461117312077,0.0002190217474051792,0.00021057736221408163,0.00020244109721900827,0.00019460277389526937,0.00018705239690497422,0.0001797799831226854,0.000172777241402855,0.00016603477370757957,0.00015954365717441021,0.00015329481350967455,0.00014728018804532894,0.00014149216021053235,0.00013592221681513195,0.0001305631969206189,0.0001254076198442533,0.00012044817032652588,0.00011567780788812598,-0.018732720945768833,-0.018054567370464625,-0.017399180255415203,-0.016765860248930675,-0.016154016393841175,-0.015563016080344383,-0.014992233290742618,-0.014441060563319397,-0.013908881953801355,-0.013395183784681297,-0.012899382054187836,-0.012420927300205165,-0.011959242011201354,-0.011513809126383334,-0.011084160050951475,-0.010669740755969714,-0.010270089346731126,-0.00988473786408206,-0.009513193698515998,-0.009155015259714183,1990.0
2000.0,41.67,-11.335,40.199999999999996,43.95,2870,12.842838794747873,-0.16895877356180172,0.0005,109323,378,42.074999999999996,0.0010136452949227603,0.0009744365697672563,0.0009366861636328494,0.0009003377754446262,0.0008653519362189499,0.0008316724486867599,0.0007992635900344602,0.0007680741803683944,0.0007380681987800841,0.0007091946824244744,0.0006814238054375643,0.0006547070971474334,0.0006290155291077681,0.0006043047640069688,0.0005805452613083517,0.0005576973752252634,0.0005357327964583547,0.0005146153080060056,0.0004943159601089597,0.0004748023185729977,-2.456919145557235,-2.3812427701838312,-2.3077593915688976,-2.2363911534530647,-2.1671114292558435,-2.0998386613443945,-2.034554628867708,-1.9711801484635125,-1.9096874538980058,-1.8500046309766147,-1.7921058149073243,-1.7359246273972284,-1.681437474078571,-1.6285737458029454,-1.577312956913822,-1.5275871816010533,-1.4793777372095516,-1.4326261329365226,-1.3872985357181582,-1.3433515845045738,2000.0
2010.0,41.15,-1.1,25.05,26.55,27,3.8107408202393627,-0.09422802870743263,0.0004,2156,204,25.800000000000004,0.00048089510373827693,0.0004646033002764227,0.0004488312277395323,0.00043356312318110213,0.0004187860991322623,0.0004044845347550563,0.0003906453560631462,0.0003772553358594166,0.00036430074734639106,0.0003517702351629737,0.0003396509018482874,0.0003279295113234326,0.0003165946682592846,0.00030563433339736434,0.0002950384525579608,0.00028479549607496324,0.0002748930527651794,0.00026532200103623893,0.00025607196696419976,0.00024713317947622215,-0.034983080330563965,-0.03362054705566386,-0.03230781576165409,-0.03104315234427446,-0.02982514910868872,-0.02865226128543341,-0.027522974590090676,-0.026435935024928803,-0.02538968685748877,-0.02438299143229905,-0.023414484094674837,-0.022482782424622094,-0.021586663628987424,-0.02072490193279819,-0.01989632845672995,-0.01909982824769285,-0.018334129197334903,-0.017598232693050164,-0.016891062716610783,-0.016211596364513747,2010.0
2020.0,39.040000000000006,-1.4,25.549999999999997,27.0,92,3.7805834430748604,-0.09635622113710607,0.0004,1354,204,26.275,0.0004940540643261215,0.0004772742245862105,0.000461029070475405,0.00044530359621930415,0.00043008410166578415,0.00041535596517761064,0.0004011033905015893,0.00038731600815467004,0.0003739771969879513,0.0003610753529503796,0.0003485979716000287,0.00033653082542883794,0.0003248626534446686,0.0003135814308219409,0.00030267549133711213,0.0002921336894612381,0.00028194374612766637,0.00027209556718865713,0.00026257861107659153,0.0002533818155292522,-0.025146606172032904,-0.0242200226123801,-0.023325174315398378,-0.022461193250007394,-0.021627121431322394,-0.020822116520802236,-0.0200452583426447,-0.019295744741902873,-0.018572703743759966,-0.017875313049703356,-0.01720275857824971,-0.01655427845259627,-0.015929081717311888,-0.015326424816649586,-0.014745599538499299,-0.014185892843959769,-0.013646574519627919,-0.01312696993352458,-0.012626440022207586,-0.012144312005497593,2020.0
2025.0,57.64,-3.51,33.3,35.099999999999994,941,4.970024866750692,-0.12794425916018426,0.0005,8970,267,34.199999999999996,0.0006698931565018995,0.0006469358626581823,0.0006247081874022342,0.0006031917743065662,0.0005823709803287613,0.0005622195509147332,0.0005427224025744692,0.000523861751755561,0.0005056184659846252,0.0004879725945539093,0.0004709077250364402,0.00045440979645761104,0.0004384575491567233,0.00042303606395677207,0.0004081326931970608,0.0003937266490616764,0.0003798061753990112,0.00036635471101220674,0.0003533596149019047,0.000340804607867895,-0.24806829461132548,-0.24096136528483303,-0.2340379421781158,-0.22729341494456268,-0.2207269601121453,-0.21433146389271407,-0.20810483018085968,-0.20204479240556683,-0.19614614684717147,-0.19040527112832217,-0.18481860997885402,-0.17938374049458528,-0.17409621690481103,-0.16895215801722152,-0.1639511045162001,-0.15908583248815944,-0.1543558003904444,-0.14975610519845084,-0.1452854393869707,-0.1409390581741765,2025.0
2030.0,34.75,-6.1899999999999995,28.25,29.849999999999998,441,4.416083865937284,-0.1091120906050902,0.0004,1866,225,29.05,0.0005788467860590174,0.0005587277462915097,0.0005392613933175028,0.0005204319708518312,0.0005022176852165217,0.0004846039591832607,0.00046757182792234175,0.0004511048135036333,0.0004351866933482995,0.00041980033782529347,0.00040493003061747856,0.0003905618639610253,0.0003766775857894089,0.00036326563757071995,0.00035030897405086137,0.00033779366415132017,0.0003257077163532074,0.00031403520339701174,0.00030276573803611484,0.0002918844610455551,-0.0340820143593934,-0.0327909524089498,-0.03154554537381227,-0.03034464874193565,-0.029186666901068747,-0.02807041786599962,-0.026994549224785835,-0.02595779606096249,-0.024958931863929834,-0.023996729802547856,-0.02306994909905269,-0.022177558929153962,-0.021318232000409054,-0.020491070337294026,-0.019694801851890542,-0.01892844353207357,-0.018191014915736048,-0.01748142991321644,-0.016798849599475307,-0.016142215038483787,2030.0
2040.0,33.45,-3.2,20.8,22.099999999999998,213,3.883392636939484,-0.08437533876736181,0.00030000000000000003,1382,170,21.450000000000003,0.00047759550314552257,0.00046021662036821454,0.00044342864491397904,0.0004272137998917458,0.00041155620467137055,0.00039643710980641345,0.0003818403704336504,0.00036775125389354457,0.0003541540460894055,0.0003410322269026267,0.0003283717298074862,0.0003161580641730666,0.0003043773000310779,0.0002930154352487335,0.00028205738522579793,0.0002714918245771969,0.0002613049598920725,0.0002514852281976232,0.00024202031601028295,0.0002328975978738157,-0.028205403946435226,-0.027187287298153784,-0.026203569073075528,-0.02525324444781596,-0.024335384854303754,-0.023448980798157493,-0.02259306826787988,-0.021766827724252202,-0.020969344272643298,-0.020199684409278884,-0.019457006145429112,-0.018740509410909434,-0.018049378434046304,-0.01738277377713926,-0.016739862279520068,-0.016119945123438395,-0.015522260970985968,-0.014946091475079859,-0.014390726258579623,-0.013855438367458284,2040.0
2050.0,69.25999999999999,-3.1000000000000005,40.0,42.8,186,8.322526063222337,-0.16222930521472972,0.0006000000000000001,26480,319,41.4,0.0009219217877998176,0.0008879310331444401,0.0008551316915683671,0.0008234856774258503,0.000792958579909353,0.0007635125814919874,0.0007351128444854638,0.0007077260372190253,0.0006813193376142834,0.0006558602563822014,0.0006313167885685367,0.0006076591599346592,0.0005848590547974375,0.0005628846372340846,0.0005417097673210414,0.0005213077208798822,0.0005016502502286357,0.0004827134644780351,0.00046447185458875495,0.00044690093806143416,-0.6832368291974644,-0.661639537268558,-0.6406679981138197,-0.6203082928038439,-0.6005450412331115,-0.5813643570860894,-0.5627505390258936,-0.5446894687224424,-0.5271692809338746,-0.510174716517664,-0.4936924676205434,-0.4777088360451859,-0.46221208058113916,-0.4471873906967533,-0.4326242881093578,-0.41850940284279825,-0.40482987252111746,-0.3915740813137211,-0.37873148453644756,-0.36628779575066134,2050.0
